"[79, -49, 73]","[72, -38, 59]","[81, -78, 70]","[81, -78, 70]","[79, -49, 73]","[72, -38, 59]",1,none,close
"[82, -80, 77]","[78, -59, 22]","[83, -57, 78]","[78, -59, 22]","[83, -57, 78]","[82, -80, 77]",2,none,close
"[37, 38, -71]","[42, 61, -60]","[33, 48, -75]","[33, 48, -75]","[37, 38, -71]","[42, 61, -60]",1,none,close
"[40, 81, -91]","[31, 62, -89]","[49, 81, -62]","[40, 81, -91]","[49, 81, -62]","[31, 62, -89]",0,none,close
"[79, -11, 74]","[67, 8, 59]","[70, 0, 60]","[67, 8, 59]","[70, 0, 60]","[79, -11, 74]",2,none,close
"[72, 16, 73]","[77, 0, 75]","[57, 31, 50]","[77, 0, 75]","[57, 31, 50]","[72, 16, 73]",2,none,close
"[77, -64, 70]","[75, -53, 16]","[85, -66, 80]","[75, -53, 16]","[77, -64, 70]","[85, -66, 80]",1,none,close
"[90, -18, 87]","[72, -31, 58]","[83, 0, 83]","[83, 0, 83]","[90, -18, 87]","[72, -31, 58]",1,none,close
"[37, 67, -78]","[47, 81, -69]","[41, 53, -56]","[47, 81, -69]","[37, 67, -78]","[41, 53, -56]",1,none,close
"[74, -30, 62]","[82, -66, 77]","[83, -15, 78]","[83, -15, 78]","[82, -66, 77]","[74, -30, 62]",2,none,close
"[78, -72, 71]","[72, -56, 29]","[87, -49, 83]","[87, -49, 83]","[78, -72, 71]","[72, -56, 29]",1,none,close
"[44, 17, -53]","[33, 68, -90]","[60, 6, -61]","[33, 68, -90]","[60, 6, -61]","[44, 17, -53]",2,none,close
"[48, 12, -55]","[45, 31, -76]","[37, 40, -73]","[48, 12, -55]","[45, 31, -76]","[37, 40, -73]",0,none,close
"[56, 32, 47]","[57, 22, 42]","[52, 61, 57]","[57, 22, 42]","[56, 32, 47]","[52, 61, 57]",1,none,close
"[75, -15, 62]","[75, -42, 65]","[72, -53, 60]","[75, -42, 65]","[75, -15, 62]","[72, -53, 60]",1,none,close
"[78, -65, 72]","[70, -58, 39]","[70, -46, 54]","[78, -65, 72]","[70, -58, 39]","[70, -46, 54]",0,none,close
"[75, -66, 65]","[82, -46, 77]","[84, -71, 79]","[75, -66, 65]","[84, -71, 79]","[82, -46, 77]",0,none,close
"[37, 44, -62]","[48, 22, -68]","[49, 65, -43]","[48, 22, -68]","[37, 44, -62]","[49, 65, -43]",1,none,close
"[50, 71, -32]","[59, 97, -62]","[49, 71, 8]","[49, 71, 8]","[59, 97, -62]","[50, 71, -32]",2,none,close
"[86, -65, 82]","[75, -65, 42]","[79, -69, 73]","[86, -65, 82]","[79, -69, 73]","[75, -65, 42]",0,none,close
"[33, 68, -89]","[40, 45, -84]","[40, 75, -78]","[33, 68, -89]","[40, 45, -84]","[40, 75, -78]",0,none,close
"[79, -24, 70]","[89, -70, 85]","[75, -71, 67]","[79, -24, 70]","[75, -71, 67]","[89, -70, 85]",0,none,close
"[74, -22, 59]","[88, -40, 84]","[85, -55, 81]","[85, -55, 81]","[74, -22, 59]","[88, -40, 84]",1,none,close
"[85, -82, 76]","[79, -52, 73]","[78, -61, 71]","[79, -52, 73]","[85, -82, 76]","[78, -61, 71]",1,none,close
"[78, -46, 70]","[81, -71, 76]","[77, -74, 69]","[78, -46, 70]","[81, -71, 76]","[77, -74, 69]",0,none,close
