"[74, -33, -18]","[83, -50, -2]","[39, 41, -78]","[39, 41, -78]","[74, -33, -18]","[83, -50, -2]",1,none,split
"[83, -69, 78]","[83, -68, 33]","[47, 66, -51]","[83, -69, 78]","[47, 66, -51]","[83, -68, 33]",0,none,split
"[34, 78, -101]","[47, 83, -72]","[47, 55, -3]","[34, 78, -101]","[47, 83, -72]","[47, 55, -3]",0,none,split
"[40, 48, -87]","[35, 74, -90]","[80, -13, 74]","[35, 74, -90]","[80, -13, 74]","[40, 48, -87]",2,none,split
"[35, 63, -97]","[42, 56, -55]","[79, -62, 26]","[79, -62, 26]","[42, 56, -55]","[35, 63, -97]",2,none,split
"[58, -8, -38]","[48, 14, -58]","[78, -68, 45]","[78, -68, 45]","[48, 14, -58]","[58, -8, -38]",2,none,split
"[74, -30, -24]","[63, -18, -28]","[48, 69, 4]","[63, -18, -28]","[48, 69, 4]","[74, -30, -24]",2,none,split
"[78, -33, 69]","[91, -55, 87]","[47, 74, -59]","[91, -55, 87]","[47, 74, -59]","[78, -33, 69]",2,none,split
"[79, -62, 26]","[87, -78, 82]","[47, 62, -1]","[79, -62, 26]","[87, -78, 82]","[47, 62, -1]",0,none,split
"[49, 70, -47]","[56, 89, -29]","[47, 65, 37]","[49, 70, -47]","[47, 65, 37]","[56, 89, -29]",0,none,split
"[43, 40, -83]","[40, 50, -56]","[81, -9, 77]","[43, 40, -83]","[40, 50, -56]","[81, -9, 77]",0,none,split
"[79, -67, 73]","[82, -42, 77]","[50, 71, -44]","[82, -42, 77]","[79, -67, 73]","[50, 71, -44]",1,none,split
"[39, 75, -82]","[41, 53, -56]","[73, -64, 45]","[39, 75, -82]","[73, -64, 45]","[41, 53, -56]",0,none,split
"[46, 61, 41]","[53, 76, 66]","[74, -59, 31]","[74, -59, 31]","[46, 61, 41]","[53, 76, 66]",1,none,split
"[80, -50, 1]","[89, -58, 6]","[71, 3, 67]","[80, -50, 1]","[71, 3, 67]","[89, -58, 6]",0,none,split
"[33, 60, -91]","[38, 48, -61]","[71, -4, 60]","[33, 60, -91]","[38, 48, -61]","[71, -4, 60]",0,none,split
"[52, 82, -37]","[59, 95, -52]","[86, -56, 81]","[52, 82, -37]","[86, -56, 81]","[59, 95, -52]",0,none,split
"[36, 42, -64]","[33, 66, -98]","[86, -7, 85]","[36, 42, -64]","[86, -7, 85]","[33, 66, -98]",0,none,split
"[36, 48, -67]","[41, 78, -81]","[83, -5, 82]","[36, 48, -67]","[41, 78, -81]","[83, -5, 82]",0,none,split
"[51, 75, -48]","[50, 75, -19]","[86, -41, 82]","[86, -41, 82]","[51, 75, -48]","[50, 75, -19]",1,none,split
"[67, 21, 67]","[56, 46, 56]","[72, -53, 21]","[56, 46, 56]","[67, 21, 67]","[72, -53, 21]",1,none,split
"[92, -32, 89]","[85, -5, 84]","[31, 73, -100]","[85, -5, 84]","[92, -32, 89]","[31, 73, -100]",1,none,split
"[75, -63, 38]","[72, -60, 59]","[51, 88, -67]","[51, 88, -67]","[72, -60, 59]","[75, -63, 38]",2,none,split
"[53, 82, 0]","[47, 58, -5]","[89, -62, 12]","[53, 82, 0]","[89, -62, 12]","[47, 58, -5]",0,none,split
"[76, -57, 68]","[84, -42, 79]","[48, 47, 36]","[76, -57, 68]","[48, 47, 36]","[84, -42, 79]",0,none,split
"[45, 25, -69]","[55, 7, -58]","[82, -80, 77]","[82, -80, 77]","[55, 7, -58]","[45, 25, -69]",2,none,split
"[89, -70, 85]","[80, -55, 74]","[52, 83, -55]","[80, -55, 74]","[89, -70, 85]","[52, 83, -55]",1,none,split
"[53, 76, 65]","[50, 74, 35]","[77, -63, 32]","[53, 76, 65]","[77, -63, 32]","[50, 74, 35]",0,none,split
"[74, -55, 63]","[87, -83, 72]","[42, 77, -77]","[42, 77, -77]","[87, -83, 72]","[74, -55, 63]",2,none,split
"[60, -6, -45]","[73, -26, -30]","[66, 23, 66]","[73, -26, -30]","[60, -6, -45]","[66, 23, 66]",1,none,split
"[50, 74, 38]","[46, 64, 43]","[40, 68, -72]","[40, 68, -72]","[50, 74, 38]","[46, 64, 43]",1,none,split
"[44, 65, -55]","[37, 54, -68]","[60, -11, -37]","[60, -11, -37]","[44, 65, -55]","[37, 54, -68]",1,none,split
"[71, 0, 63]","[84, 3, 85]","[86, -42, 82]","[84, 3, 85]","[86, -42, 82]","[71, 0, 63]",2,none,split
"[35, 46, -68]","[42, 21, -55]","[78, -32, 70]","[78, -32, 70]","[35, 46, -68]","[42, 21, -55]",1,none,split
"[49, 14, -59]","[39, 45, -84]","[70, -61, 49]","[70, -61, 49]","[39, 45, -84]","[49, 14, -59]",2,none,split
"[47, 84, -76]","[36, 69, -83]","[83, -77, 58]","[83, -77, 58]","[36, 69, -83]","[47, 84, -76]",2,none,split
"[35, 52, -85]","[45, 79, -70]","[73, -62, 42]","[35, 52, -85]","[73, -62, 42]","[45, 79, -70]",0,none,split
"[64, -20, -27]","[69, -22, -32]","[79, -58, 18]","[69, -22, -32]","[79, -58, 18]","[64, -20, -27]",2,none,split
"[83, -49, -4]","[75, -32, -22]","[50, 76, 41]","[75, -32, -22]","[83, -49, -4]","[50, 76, 41]",1,none,split
"[35, 74, -93]","[41, 58, -60]","[83, -51, 78]","[35, 74, -93]","[41, 58, -60]","[83, -51, 78]",0,none,split
"[52, 78, 58]","[58, 37, 57]","[31, 63, -90]","[58, 37, 57]","[31, 63, -90]","[52, 78, 58]",2,none,split
"[56, -8, -33]","[69, -29, -19]","[51, 90, -75]","[69, -29, -19]","[56, -8, -33]","[51, 90, -75]",1,none,split
"[72, -50, 59]","[79, -67, 73]","[70, -36, -4]","[72, -50, 59]","[70, -36, -4]","[79, -67, 73]",0,none,split
"[32, 71, -100]","[43, 67, -61]","[84, -79, 64]","[84, -79, 64]","[43, 67, -61]","[32, 71, -100]",2,none,split
"[76, -50, 7]","[74, -35, -17]","[52, 80, 17]","[74, -35, -17]","[76, -50, 7]","[52, 80, 17]",1,none,split
"[53, 85, -44]","[56, 95, -66]","[73, -52, 19]","[73, -52, 19]","[56, 95, -66]","[53, 85, -44]",2,none,split
"[85, -56, 6]","[81, -71, 45]","[39, 50, -59]","[85, -56, 6]","[81, -71, 45]","[39, 50, -59]",0,none,split
"[73, -46, 6]","[80, -58, 16]","[50, 76, -27]","[80, -58, 16]","[73, -46, 6]","[50, 76, -27]",1,none,split
"[37, 65, -77]","[36, 44, -78]","[52, 78, 58]","[52, 78, 58]","[36, 44, -78]","[37, 65, -77]",2,none,split
"[49, 63, -36]","[51, 79, -32]","[85, -75, 50]","[51, 79, -32]","[49, 63, -36]","[85, -75, 50]",1,none,split
"[81, -17, 73]","[86, -70, 81]","[53, 34, 39]","[53, 34, 39]","[86, -70, 81]","[81, -17, 73]",2,none,split
"[47, 67, 33]","[52, 80, 7]","[76, 17, 78]","[76, 17, 78]","[52, 80, 7]","[47, 67, 33]",2,none,split
"[92, -30, 89]","[75, -54, 66]","[62, -18, -26]","[62, -18, -26]","[92, -30, 89]","[75, -54, 66]",1,none,split
"[89, -64, 85]","[81, -27, 73]","[63, 8, 49]","[81, -27, 73]","[89, -64, 85]","[63, 8, 49]",1,none,split
"[81, -77, 76]","[77, -60, 25]","[48, 67, -6]","[81, -77, 76]","[48, 67, -6]","[77, -60, 25]",0,none,split
"[89, -32, 85]","[77, -66, 69]","[47, 59, -5]","[47, 59, -5]","[77, -66, 69]","[89, -32, 85]",2,none,split
"[50, 10, -56]","[40, 27, -60]","[84, -28, 78]","[40, 27, -60]","[84, -28, 78]","[50, 10, -56]",2,none,split
"[75, -20, 62]","[85, -77, 81]","[84, -75, 50]","[75, -20, 62]","[85, -77, 81]","[84, -75, 50]",0,none,split
"[37, 59, -70]","[44, 21, -60]","[86, -22, 82]","[86, -22, 82]","[44, 21, -60]","[37, 59, -70]",2,none,split
"[42, 55, -56]","[39, 78, -86]","[50, 75, 59]","[50, 75, 59]","[42, 55, -56]","[39, 78, -86]",1,none,split
"[51, 87, -68]","[35, 56, -74]","[70, -57, 56]","[51, 87, -68]","[70, -57, 56]","[35, 56, -74]",0,none,split
"[32, 58, -87]","[37, 44, -63]","[54, 76, 67]","[32, 58, -87]","[37, 44, -63]","[54, 76, 67]",0,none,split
"[49, 72, 0]","[47, 61, -12]","[72, -43, 59]","[49, 72, 0]","[47, 61, -12]","[72, -43, 59]",0,none,split
"[74, -64, 44]","[89, -45, 85]","[35, 61, -94]","[89, -45, 85]","[74, -64, 44]","[35, 61, -94]",1,none,split
"[82, -79, 69]","[74, -68, 56]","[82, -49, -2]","[82, -49, -2]","[82, -79, 69]","[74, -68, 56]",1,none,split
"[82, -43, 76]","[83, -80, 71]","[50, 75, 38]","[83, -80, 71]","[82, -43, 76]","[50, 75, 38]",1,none,split
"[83, -81, 79]","[90, -31, 86]","[51, 77, 11]","[51, 77, 11]","[83, -81, 79]","[90, -31, 86]",1,none,split
"[82, -54, 77]","[85, -76, 81]","[46, 58, 2]","[82, -54, 77]","[46, 58, 2]","[85, -76, 81]",0,none,split
"[79, -54, 9]","[82, -73, 51]","[47, 10, -49]","[82, -73, 51]","[79, -54, 9]","[47, 10, -49]",1,none,split
"[87, -68, 27]","[81, -53, 76]","[73, 5, 71]","[81, -53, 76]","[87, -68, 27]","[73, 5, 71]",1,none,split
"[76, -69, 67]","[84, -81, 70]","[40, 82, -93]","[40, 82, -93]","[84, -81, 70]","[76, -69, 67]",2,none,split
"[88, -22, 84]","[91, -37, 88]","[79, -72, 73]","[91, -37, 88]","[88, -22, 84]","[79, -72, 73]",1,none,split
"[33, 69, -91]","[33, 47, -76]","[49, 44, 34]","[49, 44, 34]","[33, 47, -76]","[33, 69, -91]",2,none,split
"[55, 64, 64]","[51, 38, 36]","[47, 60, 6]","[55, 64, 64]","[51, 38, 36]","[47, 60, 6]",0,none,split
"[61, 15, 49]","[71, -1, 62]","[82, -67, 32]","[61, 15, 49]","[82, -67, 32]","[71, -1, 62]",0,none,split
"[56, 0, -51]","[64, -23, -19]","[37, 62, -97]","[56, 0, -51]","[64, -23, -19]","[37, 62, -97]",0,none,split
"[69, -50, 22]","[79, -70, 48]","[61, 31, 60]","[79, -70, 48]","[69, -50, 22]","[61, 31, 60]",1,none,split
"[43, 27, -68]","[42, 68, -66]","[73, -55, 23]","[42, 68, -66]","[73, -55, 23]","[43, 27, -68]",2,none,split
"[50, 67, 56]","[47, 64, 19]","[49, 72, -24]","[47, 64, 19]","[50, 67, 56]","[49, 72, -24]",1,none,split
"[77, -10, 70]","[94, -38, 90]","[38, 67, -75]","[38, 67, -75]","[77, -10, 70]","[94, -38, 90]",1,none,split
"[68, -18, -37]","[63, -20, -23]","[89, -18, 86]","[68, -18, -37]","[89, -18, 86]","[63, -20, -23]",0,none,split
"[50, 3, -44]","[57, -7, -36]","[32, 63, -93]","[32, 63, -93]","[50, 3, -44]","[57, -7, -36]",1,none,split
"[79, -48, 71]","[71, -40, 55]","[48, 70, -5]","[71, -40, 55]","[79, -48, 71]","[48, 70, -5]",1,none,split
"[85, -83, 74]","[88, -72, 34]","[46, 84, -78]","[88, -72, 34]","[46, 84, -78]","[85, -83, 74]",2,none,split
"[41, 82, -90]","[35, 56, -74]","[81, -24, 73]","[35, 56, -74]","[41, 82, -90]","[81, -24, 73]",1,none,split
"[49, 7, -47]","[53, 0, -43]","[92, -17, 90]","[92, -17, 90]","[53, 0, -43]","[49, 7, -47]",2,none,split
"[45, 79, -70]","[59, 95, -54]","[83, -44, -13]","[45, 79, -70]","[83, -44, -13]","[59, 95, -54]",0,none,split
"[52, 80, 14]","[52, 80, -1]","[71, -51, 58]","[52, 80, -1]","[52, 80, 14]","[71, -51, 58]",1,none,split
"[45, 71, -60]","[52, 83, -54]","[70, -30, -17]","[52, 83, -54]","[70, -30, -17]","[45, 71, -60]",2,none,split
"[69, -56, 37]","[84, -74, 79]","[77, -23, 67]","[77, -23, 67]","[84, -74, 79]","[69, -56, 37]",2,none,split
"[78, -67, 40]","[91, -57, 87]","[57, 4, -56]","[78, -67, 40]","[91, -57, 87]","[57, 4, -56]",0,none,split
"[49, 74, 0]","[55, 87, -29]","[84, -74, 47]","[55, 87, -29]","[49, 74, 0]","[84, -74, 47]",1,none,split
"[67, -19, -35]","[58, -12, -30]","[51, 77, -43]","[58, -12, -30]","[67, -19, -35]","[51, 77, -43]",1,none,split
"[83, -19, 77]","[90, -36, 87]","[44, 79, -73]","[83, -19, 77]","[90, -36, 87]","[44, 79, -73]",0,none,split
"[84, -78, 61]","[87, -31, 83]","[72, -36, -8]","[72, -36, -8]","[87, -31, 83]","[84, -78, 61]",2,none,split
"[73, -58, 32]","[73, -68, 64]","[46, 61, -47]","[73, -68, 64]","[73, -58, 32]","[46, 61, -47]",1,none,split
"[32, 75, -104]","[42, 41, -83]","[54, 86, -51]","[54, 86, -51]","[32, 75, -104]","[42, 41, -83]",1,none,split
"[32, 68, -92]","[50, 89, -76]","[71, -31, -18]","[50, 89, -76]","[71, -31, -18]","[32, 68, -92]",2,none,split
"[85, 0, 85]","[90, -26, 87]","[35, 43, -67]","[85, 0, 85]","[35, 43, -67]","[90, -26, 87]",0,none,split
"[51, 82, -57]","[51, 79, -31]","[83, -43, 78]","[51, 82, -57]","[51, 79, -31]","[83, -43, 78]",0,none,split
"[45, 84, -81]","[34, 57, -77]","[74, -60, 32]","[45, 84, -81]","[34, 57, -77]","[74, -60, 32]",0,none,split
"[90, -38, 87]","[85, -83, 75]","[90, -50, -10]","[90, -50, -10]","[85, -83, 75]","[90, -38, 87]",2,none,split
"[88, -70, 32]","[78, -57, 18]","[54, 84, -17]","[78, -57, 18]","[54, 84, -17]","[88, -70, 32]",2,none,split
"[82, -28, 76]","[72, -64, 53]","[54, -1, -43]","[72, -64, 53]","[82, -28, 76]","[54, -1, -43]",1,none,split
"[72, -34, -11]","[67, -28, -16]","[34, 79, -103]","[72, -34, -11]","[34, 79, -103]","[67, -28, -16]",0,none,split
"[76, -20, 65]","[75, -48, 64]","[39, 70, -76]","[39, 70, -76]","[76, -20, 65]","[75, -48, 64]",1,none,split
"[74, -70, 65]","[81, -48, 75]","[37, 63, -74]","[74, -70, 65]","[81, -48, 75]","[37, 63, -74]",0,none,split
"[89, -64, 85]","[84, -26, 79]","[47, 74, -57]","[47, 74, -57]","[89, -64, 85]","[84, -26, 79]",1,none,split
"[45, 72, -62]","[37, 77, -92]","[41, 27, -63]","[37, 77, -92]","[41, 27, -63]","[45, 72, -62]",2,none,split
"[40, 64, -69]","[51, 77, -46]","[46, 60, 17]","[46, 60, 17]","[40, 64, -69]","[51, 77, -46]",1,none,split
"[40, 41, -80]","[31, 73, -101]","[49, 73, 9]","[31, 73, -101]","[40, 41, -80]","[49, 73, 9]",1,none,split
"[69, -4, 56]","[89, -21, 85]","[46, 58, 25]","[69, -4, 56]","[46, 58, 25]","[89, -21, 85]",0,none,split
"[57, 57, 64]","[46, 61, 32]","[59, -4, -47]","[57, 57, 64]","[46, 61, 32]","[59, -4, -47]",0,none,split
"[46, 62, 40]","[51, 45, 42]","[35, 42, -73]","[46, 62, 40]","[51, 45, 42]","[35, 42, -73]",0,none,split
"[48, 69, 28]","[52, 79, 56]","[76, -67, 68]","[76, -67, 68]","[52, 79, 56]","[48, 69, 28]",2,none,split
"[51, 77, 2]","[47, 65, 19]","[73, -29, -26]","[73, -29, -26]","[47, 65, 19]","[51, 77, 2]",2,none,split
"[77, -43, -6]","[86, -54, 1]","[68, 0, 55]","[77, -43, -6]","[86, -54, 1]","[68, 0, 55]",0,none,split
"[52, 48, 48]","[59, 23, 49]","[77, -70, 70]","[59, 23, 49]","[52, 48, 48]","[77, -70, 70]",1,none,split
"[52, 79, 35]","[46, 62, 33]","[92, -27, 89]","[52, 79, 35]","[46, 62, 33]","[92, -27, 89]",0,none,split
"[65, 17, 59]","[73, 0, 67]","[55, 89, -41]","[73, 0, 67]","[55, 89, -41]","[65, 17, 59]",2,none,split
"[65, 8, 56]","[78, 1, 77]","[52, 16, -66]","[52, 16, -66]","[65, 8, 56]","[78, 1, 77]",1,none,split
"[49, 62, 50]","[47, 61, 11]","[72, -60, 37]","[47, 61, 11]","[49, 62, 50]","[72, -60, 37]",1,none,split
"[83, -81, 74]","[78, -54, 11]","[47, 87, -82]","[47, 87, -82]","[78, -54, 11]","[83, -81, 74]",2,none,split
"[49, 72, -13]","[45, 52, 24]","[84, -83, 79]","[84, -83, 79]","[49, 72, -13]","[45, 52, 24]",1,none,split
"[58, 31, 53]","[51, 76, 62]","[49, 65, -33]","[49, 65, -33]","[58, 31, 53]","[51, 76, 62]",1,none,split
"[87, -83, 83]","[73, -66, 55]","[49, 55, 44]","[49, 55, 44]","[87, -83, 83]","[73, -66, 55]",1,none,split
"[45, 13, -49]","[52, 18, -68]","[64, -22, -21]","[52, 18, -68]","[64, -22, -21]","[45, 13, -49]",2,none,split
"[90, -43, 87]","[77, -73, 70]","[48, 85, -73]","[77, -73, 70]","[90, -43, 87]","[48, 85, -73]",1,none,split
"[58, 93, -44]","[51, 75, -48]","[81, -60, 76]","[81, -60, 76]","[58, 93, -44]","[51, 75, -48]",1,none,split
"[55, 31, 43]","[64, 39, 69]","[80, -62, 23]","[55, 31, 43]","[80, -62, 23]","[64, 39, 69]",0,none,split
"[57, 91, -40]","[55, 86, -12]","[67, 18, 65]","[55, 86, -12]","[67, 18, 65]","[57, 91, -40]",2,none,split
"[68, 16, 66]","[64, 11, 53]","[86, -81, 81]","[68, 16, 66]","[64, 11, 53]","[86, -81, 81]",0,none,split
"[78, -41, 70]","[70, -57, 41]","[64, -22, -21]","[70, -57, 41]","[78, -41, 70]","[64, -22, -21]",1,none,split
"[70, -50, 55]","[88, -70, 84]","[57, 39, 55]","[70, -50, 55]","[57, 39, 55]","[88, -70, 84]",0,none,split
"[59, -10, -38]","[78, -32, -27]","[32, 77, -106]","[59, -10, -38]","[78, -32, -27]","[32, 77, -106]",0,none,split
"[36, 58, -74]","[42, 56, -56]","[75, -39, 64]","[42, 56, -56]","[36, 58, -74]","[75, -39, 64]",1,none,split
"[81, -60, 19]","[73, -63, 45]","[38, 75, -84]","[73, -63, 45]","[38, 75, -84]","[81, -60, 19]",2,none,split
"[41, 29, -67]","[35, 80, -101]","[90, -51, 87]","[35, 80, -101]","[90, -51, 87]","[41, 29, -67]",2,none,split
"[90, -46, 86]","[71, -50, 57]","[70, -53, 28]","[71, -50, 57]","[90, -46, 86]","[70, -53, 28]",1,none,split
"[44, 31, -74]","[38, 57, -94]","[79, -74, 73]","[79, -74, 73]","[38, 57, -94]","[44, 31, -74]",2,none,split
"[37, 33, -62]","[41, 69, -70]","[78, -27, 69]","[78, -27, 69]","[41, 69, -70]","[37, 33, -62]",2,none,split
"[87, -44, 84]","[72, -65, 54]","[46, 75, -62]","[72, -65, 54]","[46, 75, -62]","[87, -44, 84]",2,none,split
"[47, 68, 24]","[50, 76, 43]","[66, -12, -43]","[50, 76, 43]","[66, -12, -43]","[47, 68, 24]",2,none,split
"[43, 61, -58]","[39, 55, -93]","[53, 83, -16]","[43, 61, -58]","[39, 55, -93]","[53, 83, -16]",0,none,split
"[44, 27, -69]","[41, 48, -89]","[73, 24, 77]","[41, 48, -89]","[44, 27, -69]","[73, 24, 77]",1,none,split
"[81, -73, 53]","[74, -25, 62]","[46, 50, 30]","[74, -25, 62]","[46, 50, 30]","[81, -73, 53]",2,none,split
"[85, -42, -17]","[79, -42, -10]","[37, 53, -68]","[79, -42, -10]","[85, -42, -17]","[37, 53, -68]",1,none,split
"[89, -47, -13]","[76, -50, 6]","[92, -32, 88]","[76, -50, 6]","[89, -47, -13]","[92, -32, 88]",1,none,split
"[32, 57, -86]","[43, 30, -71]","[84, -82, 79]","[84, -82, 79]","[43, 30, -71]","[32, 57, -86]",2,none,split
"[74, -59, 31]","[83, -42, 77]","[86, -9, 85]","[86, -9, 85]","[74, -59, 31]","[83, -42, 77]",1,none,split
"[48, 69, -15]","[49, 73, 27]","[33, 52, -77]","[48, 69, -15]","[33, 52, -77]","[49, 73, 27]",0,none,split
"[73, -37, 60]","[88, -79, 83]","[37, 61, -73]","[73, -37, 60]","[37, 61, -73]","[88, -79, 83]",0,none,split
"[51, 76, 50]","[51, 54, 49]","[49, 72, -50]","[51, 54, 49]","[51, 76, 50]","[49, 72, -50]",1,none,split
"[50, 69, 57]","[45, 53, 31]","[73, -52, 19]","[73, -52, 19]","[50, 69, 57]","[45, 53, 31]",1,none,split
"[32, 61, -86]","[39, 70, -77]","[70, -40, 2]","[70, -40, 2]","[39, 70, -77]","[32, 61, -86]",2,none,split
"[88, -74, 40]","[76, -65, 40]","[57, 93, -61]","[76, -65, 40]","[88, -74, 40]","[57, 93, -61]",1,none,split
"[49, 67, -45]","[48, 66, -11]","[44, 29, -72]","[44, 29, -72]","[49, 67, -45]","[48, 66, -11]",1,none,split
"[50, 77, -51]","[56, 90, -43]","[50, 42, 37]","[50, 77, -51]","[50, 42, 37]","[56, 90, -43]",0,none,split
"[33, 59, -81]","[47, 83, -73]","[55, -3, -42]","[47, 83, -73]","[33, 59, -81]","[55, -3, -42]",1,none,split
"[80, -14, 72]","[78, -35, 69]","[31, 65, -92]","[78, -35, 69]","[31, 65, -92]","[80, -14, 72]",2,none,split
"[85, -16, 81]","[82, -1, 81]","[50, 60, 50]","[85, -16, 81]","[50, 60, 50]","[82, -1, 81]",0,none,split
"[60, -14, -31]","[61, 2, -58]","[80, -13, 73]","[61, 2, -58]","[60, -14, -31]","[80, -13, 73]",1,none,split
"[82, -1, 82]","[67, 1, 56]","[51, 88, -67]","[51, 88, -67]","[82, -1, 82]","[67, 1, 56]",1,none,split
"[58, 94, -52]","[48, 65, -23]","[47, 59, 0]","[48, 65, -23]","[58, 94, -52]","[47, 59, 0]",1,none,split
"[49, 72, 36]","[48, 69, 20]","[38, 58, -69]","[48, 69, 20]","[38, 58, -69]","[49, 72, 36]",2,none,split
"[53, 81, 38]","[50, 65, 54]","[73, -3, 66]","[73, -3, 66]","[50, 65, 54]","[53, 81, 38]",2,none,split
"[54, 86, -37]","[44, 80, -77]","[71, -48, 14]","[71, -48, 14]","[54, 86, -37]","[44, 80, -77]",1,none,split
"[49, 72, 56]","[56, 55, 61]","[47, 64, -8]","[56, 55, 61]","[49, 72, 56]","[47, 64, -8]",1,none,split
"[58, 0, -53]","[52, 4, -48]","[34, 69, -88]","[34, 69, -88]","[58, 0, -53]","[52, 4, -48]",1,none,split
"[38, 38, -74]","[38, 81, -97]","[66, -9, -48]","[38, 38, -74]","[38, 81, -97]","[66, -9, -48]",0,none,split
"[48, 68, 4]","[56, 90, -45]","[79, -49, 1]","[56, 90, -45]","[48, 68, 4]","[79, -49, 1]",1,none,split
"[49, 13, -58]","[36, 45, -79]","[52, 83, -57]","[49, 13, -58]","[52, 83, -57]","[36, 45, -79]",0,none,split
"[47, 66, 32]","[49, 73, 52]","[74, -58, 27]","[49, 73, 52]","[47, 66, 32]","[74, -58, 27]",1,none,split
"[49, 63, -29]","[42, 79, -81]","[88, -35, 84]","[49, 63, -29]","[42, 79, -81]","[88, -35, 84]",0,none,split
"[75, -22, 61]","[82, -70, 77]","[39, 69, -76]","[82, -70, 77]","[75, -22, 61]","[39, 69, -76]",1,none,split
"[51, 76, 32]","[49, 73, 42]","[82, -72, 77]","[82, -72, 77]","[49, 73, 42]","[51, 76, 32]",2,none,split
"[79, -76, 70]","[87, -85, 80]","[49, 74, 58]","[49, 74, 58]","[87, -85, 80]","[79, -76, 70]",2,none,split
"[53, 92, -72]","[51, 73, -44]","[32, 52, -81]","[51, 73, -44]","[32, 52, -81]","[53, 92, -72]",2,none,split
"[54, 85, -40]","[47, 83, -71]","[73, -60, 34]","[54, 85, -40]","[73, -60, 34]","[47, 83, -71]",0,none,split
