"[167, 50, 10]","[131, 50, 98]","[348, 50, 99]","[167, 50, 10]","[348, 50, 99]","[131, 50, 98]",0,gray,far
"[18, 50, 84]","[193, 50, 25]","[142, 50, 51]","[193, 50, 25]","[142, 50, 51]","[18, 50, 84]",2,red,far
"[63, 50, 62]","[18, 50, 98]","[161, 50, 2]","[63, 50, 62]","[161, 50, 2]","[18, 50, 98]",0,yellow,far
"[116, 50, 35]","[65, 50, 75]","[327, 50, 31]","[327, 50, 31]","[65, 50, 75]","[116, 50, 35]",2,green,far
"[8, 50, 61]","[285, 50, 65]","[109, 50, 65]","[109, 50, 65]","[8, 50, 61]","[285, 50, 65]",1,red,far
"[52, 50, 3]","[319, 50, 71]","[209, 50, 73]","[52, 50, 3]","[319, 50, 71]","[209, 50, 73]",0,gray,far
"[228, 50, 30]","[322, 50, 98]","[179, 50, 12]","[228, 50, 30]","[322, 50, 98]","[179, 50, 12]",0,blue,far
"[316, 50, 3]","[253, 50, 16]","[215, 50, 31]","[316, 50, 3]","[253, 50, 16]","[215, 50, 31]",0,gray,close
"[254, 50, 40]","[221, 50, 60]","[134, 50, 39]","[254, 50, 40]","[221, 50, 60]","[134, 50, 39]",0,purple,split
"[191, 50, 5]","[82, 50, 78]","[4, 50, 19]","[191, 50, 5]","[4, 50, 19]","[82, 50, 78]",0,gray,far
"[162, 50, 79]","[97, 50, 68]","[51, 50, 50]","[162, 50, 79]","[97, 50, 68]","[51, 50, 50]",0,teal,split
"[88, 50, 50]","[138, 50, 58]","[150, 50, 79]","[150, 50, 79]","[138, 50, 58]","[88, 50, 50]",2,olive,close
"[58, 50, 52]","[350, 50, 6]","[209, 50, 62]","[209, 50, 62]","[58, 50, 52]","[350, 50, 6]",1,orange,far
"[143, 50, 17]","[6, 50, 40]","[327, 50, 87]","[143, 50, 17]","[327, 50, 87]","[6, 50, 40]",0,gray,far
"[101, 50, 89]","[16, 50, 14]","[277, 50, 90]","[277, 50, 90]","[16, 50, 14]","[101, 50, 89]",2,green,far
"[340, 50, 64]","[251, 50, 7]","[64, 50, 18]","[64, 50, 18]","[340, 50, 64]","[251, 50, 7]",1,pink,far
"[71, 50, 64]","[130, 50, 67]","[107, 50, 28]","[71, 50, 64]","[107, 50, 28]","[130, 50, 67]",0,yellow,close
"[231, 50, 32]","[206, 50, 39]","[354, 50, 47]","[231, 50, 32]","[354, 50, 47]","[206, 50, 39]",0,purple,split
"[125, 50, 96]","[12, 50, 77]","[237, 50, 49]","[237, 50, 49]","[125, 50, 96]","[12, 50, 77]",1,green,far
"[1, 50, 42]","[352, 50, 11]","[126, 50, 82]","[1, 50, 42]","[352, 50, 11]","[126, 50, 82]",0,red,split
"[285, 50, 33]","[161, 50, 58]","[355, 50, 29]","[285, 50, 33]","[355, 50, 29]","[161, 50, 58]",0,purple,far
"[16, 50, 68]","[216, 50, 80]","[280, 50, 72]","[16, 50, 68]","[216, 50, 80]","[280, 50, 72]",0,orange,far
"[191, 50, 3]","[281, 50, 40]","[309, 50, 34]","[281, 50, 40]","[309, 50, 34]","[191, 50, 3]",2,gray,close
"[32, 50, 8]","[110, 50, 76]","[355, 50, 28]","[110, 50, 76]","[355, 50, 28]","[32, 50, 8]",2,gray,far
"[168, 50, 4]","[245, 50, 58]","[139, 50, 81]","[139, 50, 81]","[168, 50, 4]","[245, 50, 58]",1,gray,far
"[295, 50, 4]","[356, 50, 29]","[5, 50, 24]","[295, 50, 4]","[356, 50, 29]","[5, 50, 24]",0,gray,close
"[271, 50, 27]","[31, 50, 86]","[137, 50, 11]","[271, 50, 27]","[137, 50, 11]","[31, 50, 86]",0,purple,far
"[257, 50, 75]","[282, 50, 71]","[26, 50, 14]","[282, 50, 71]","[257, 50, 75]","[26, 50, 14]",1,blue,split
"[225, 50, 21]","[289, 50, 21]","[77, 50, 32]","[289, 50, 21]","[225, 50, 21]","[77, 50, 32]",1,blue,split
"[349, 50, 39]","[249, 50, 52]","[155, 50, 39]","[349, 50, 39]","[155, 50, 39]","[249, 50, 52]",0,pink,far
"[155, 50, 77]","[323, 50, 79]","[241, 50, 5]","[241, 50, 5]","[155, 50, 77]","[323, 50, 79]",1,turquoise,far
"[117, 50, 81]","[4, 50, 14]","[55, 50, 60]","[4, 50, 14]","[55, 50, 60]","[117, 50, 81]",2,green,far
"[251, 50, 36]","[288, 50, 39]","[291, 50, 58]","[251, 50, 36]","[291, 50, 58]","[288, 50, 39]",0,blue,close
"[254, 50, 4]","[318, 50, 99]","[166, 50, 95]","[166, 50, 95]","[318, 50, 99]","[254, 50, 4]",2,gray,far
"[5, 50, 39]","[309, 50, 27]","[198, 50, 65]","[198, 50, 65]","[309, 50, 27]","[5, 50, 39]",2,red,far
"[148, 50, 69]","[227, 50, 40]","[18, 50, 82]","[18, 50, 82]","[148, 50, 69]","[227, 50, 40]",1,green,far
"[188, 50, 58]","[112, 50, 42]","[271, 50, 20]","[188, 50, 58]","[271, 50, 20]","[112, 50, 42]",0,blue,far
"[122, 50, 11]","[159, 50, 78]","[11, 50, 68]","[122, 50, 11]","[11, 50, 68]","[159, 50, 78]",0,gray,far
"[349, 50, 46]","[338, 50, 19]","[218, 50, 85]","[349, 50, 46]","[218, 50, 85]","[338, 50, 19]",0,red,split
"[189, 50, 31]","[27, 50, 1]","[39, 50, 47]","[189, 50, 31]","[27, 50, 1]","[39, 50, 47]",0,blue,split
"[263, 50, 81]","[225, 50, 92]","[176, 50, 96]","[263, 50, 81]","[225, 50, 92]","[176, 50, 96]",0,purple,split
"[316, 50, 40]","[26, 50, 47]","[238, 50, 14]","[316, 50, 40]","[26, 50, 47]","[238, 50, 14]",0,pink,far
"[276, 50, 77]","[237, 50, 59]","[331, 50, 92]","[237, 50, 59]","[331, 50, 92]","[276, 50, 77]",2,purple,split
"[168, 50, 30]","[79, 50, 12]","[129, 50, 20]","[79, 50, 12]","[168, 50, 30]","[129, 50, 20]",1,blue,close
"[79, 50, 83]","[37, 50, 20]","[262, 50, 96]","[262, 50, 96]","[79, 50, 83]","[37, 50, 20]",1,green,far
"[25, 50, 21]","[255, 50, 86]","[13, 50, 88]","[13, 50, 88]","[25, 50, 21]","[255, 50, 86]",1,brown,far
"[225, 50, 53]","[34, 50, 44]","[151, 50, 71]","[34, 50, 44]","[151, 50, 71]","[225, 50, 53]",2,blue,far
"[46, 50, 43]","[30, 50, 25]","[296, 50, 63]","[296, 50, 63]","[30, 50, 25]","[46, 50, 43]",2,gold,split
"[202, 50, 91]","[280, 50, 62]","[359, 50, 84]","[280, 50, 62]","[202, 50, 91]","[359, 50, 84]",1,blue,far
"[37, 50, 95]","[183, 50, 3]","[287, 50, 65]","[287, 50, 65]","[37, 50, 95]","[183, 50, 3]",1,orange,far
"[204, 50, 69]","[38, 50, 81]","[201, 50, 2]","[201, 50, 2]","[204, 50, 69]","[38, 50, 81]",1,blue,far
"[249, 50, 57]","[290, 50, 78]","[281, 50, 65]","[290, 50, 78]","[281, 50, 65]","[249, 50, 57]",2,blue,close
"[268, 50, 54]","[16, 50, 47]","[66, 50, 86]","[268, 50, 54]","[16, 50, 47]","[66, 50, 86]",0,purple,far
"[182, 50, 15]","[337, 50, 99]","[310, 50, 36]","[337, 50, 99]","[310, 50, 36]","[182, 50, 15]",2,green,far
"[295, 50, 56]","[273, 50, 89]","[56, 50, 30]","[273, 50, 89]","[295, 50, 56]","[56, 50, 30]",1,magenta,split
"[55, 50, 42]","[251, 50, 13]","[99, 50, 77]","[99, 50, 77]","[55, 50, 42]","[251, 50, 13]",1,brown,far
"[127, 50, 4]","[8, 50, 66]","[314, 50, 22]","[314, 50, 22]","[8, 50, 66]","[127, 50, 4]",2,gray,far
"[85, 50, 43]","[138, 50, 92]","[92, 50, 81]","[138, 50, 92]","[92, 50, 81]","[85, 50, 43]",2,brown,close
"[249, 50, 62]","[262, 50, 57]","[337, 50, 52]","[249, 50, 62]","[337, 50, 52]","[262, 50, 57]",0,blue,split
"[342, 50, 60]","[82, 50, 49]","[275, 50, 75]","[275, 50, 75]","[82, 50, 49]","[342, 50, 60]",2,red,far
"[69, 50, 13]","[70, 50, 47]","[203, 50, 36]","[69, 50, 13]","[70, 50, 47]","[203, 50, 36]",0,brown,split
"[221, 50, 40]","[174, 50, 1]","[155, 50, 55]","[174, 50, 1]","[221, 50, 40]","[155, 50, 55]",1,blue,far
"[307, 50, 75]","[278, 50, 83]","[291, 50, 67]","[278, 50, 83]","[291, 50, 67]","[307, 50, 75]",2,magenta,close
"[140, 50, 30]","[178, 50, 87]","[8, 50, 23]","[140, 50, 30]","[8, 50, 23]","[178, 50, 87]",0,green,far
"[290, 50, 95]","[317, 50, 98]","[63, 50, 12]","[63, 50, 12]","[290, 50, 95]","[317, 50, 98]",1,purple,split
"[174, 50, 40]","[198, 50, 64]","[105, 50, 88]","[105, 50, 88]","[198, 50, 64]","[174, 50, 40]",2,teal,far
"[262, 50, 95]","[15, 50, 96]","[202, 50, 14]","[202, 50, 14]","[262, 50, 95]","[15, 50, 96]",1,purple,far
"[147, 50, 36]","[177, 50, 28]","[336, 50, 33]","[147, 50, 36]","[177, 50, 28]","[336, 50, 33]",0,green,split
"[34, 50, 19]","[306, 50, 85]","[104, 50, 39]","[306, 50, 85]","[34, 50, 19]","[104, 50, 39]",1,brown,far
"[110, 50, 4]","[165, 50, 20]","[69, 50, 10]","[165, 50, 20]","[110, 50, 4]","[69, 50, 10]",1,gray,close
"[85, 50, 82]","[308, 50, 65]","[31, 50, 79]","[85, 50, 82]","[308, 50, 65]","[31, 50, 79]",0,green,far
"[334, 50, 80]","[255, 50, 5]","[65, 50, 45]","[255, 50, 5]","[65, 50, 45]","[334, 50, 80]",2,pink,far
"[352, 50, 73]","[343, 50, 60]","[279, 50, 1]","[279, 50, 1]","[343, 50, 60]","[352, 50, 73]",2,red,split
"[46, 50, 58]","[247, 50, 79]","[172, 50, 99]","[172, 50, 99]","[46, 50, 58]","[247, 50, 79]",1,yellow,far
"[34, 50, 49]","[37, 50, 11]","[139, 50, 47]","[139, 50, 47]","[37, 50, 11]","[34, 50, 49]",2,orange,split
"[287, 50, 71]","[250, 50, 72]","[114, 50, 28]","[250, 50, 72]","[114, 50, 28]","[287, 50, 71]",2,purple,split
"[137, 50, 20]","[56, 50, 8]","[170, 50, 84]","[137, 50, 20]","[56, 50, 8]","[170, 50, 84]",0,green,split
"[24, 50, 2]","[29, 50, 19]","[350, 50, 18]","[29, 50, 19]","[350, 50, 18]","[24, 50, 2]",2,gray,close
"[169, 50, 37]","[180, 50, 25]","[128, 50, 6]","[169, 50, 37]","[128, 50, 6]","[180, 50, 25]",0,teal,close
"[18, 50, 72]","[228, 50, 13]","[297, 50, 81]","[18, 50, 72]","[228, 50, 13]","[297, 50, 81]",0,orange,far
"[320, 50, 5]","[278, 50, 75]","[63, 50, 50]","[320, 50, 5]","[278, 50, 75]","[63, 50, 50]",0,gray,far
"[322, 50, 74]","[290, 50, 46]","[122, 50, 63]","[322, 50, 74]","[290, 50, 46]","[122, 50, 63]",0,pink,split
"[180, 50, 21]","[107, 50, 19]","[289, 50, 37]","[289, 50, 37]","[180, 50, 21]","[107, 50, 19]",1,blue,split
"[217, 50, 95]","[234, 50, 27]","[256, 50, 68]","[256, 50, 68]","[234, 50, 27]","[217, 50, 95]",2,blue,close
"[121, 50, 75]","[12, 50, 48]","[324, 50, 15]","[12, 50, 48]","[121, 50, 75]","[324, 50, 15]",1,green,far
"[257, 50, 27]","[11, 50, 55]","[51, 50, 12]","[51, 50, 12]","[11, 50, 55]","[257, 50, 27]",2,purple,far
"[239, 50, 42]","[227, 50, 21]","[162, 50, 98]","[227, 50, 21]","[239, 50, 42]","[162, 50, 98]",1,blue,split
"[93, 50, 67]","[42, 50, 73]","[319, 50, 25]","[42, 50, 73]","[93, 50, 67]","[319, 50, 25]",1,green,far
"[282, 50, 12]","[14, 50, 5]","[103, 50, 1]","[103, 50, 1]","[14, 50, 5]","[282, 50, 12]",2,purple,close
"[308, 50, 20]","[336, 50, 28]","[316, 50, 3]","[316, 50, 3]","[336, 50, 28]","[308, 50, 20]",2,purple,close
"[319, 50, 64]","[90, 50, 73]","[52, 50, 93]","[319, 50, 64]","[90, 50, 73]","[52, 50, 93]",0,pink,far
"[2, 50, 81]","[183, 50, 0]","[256, 50, 40]","[256, 50, 40]","[2, 50, 81]","[183, 50, 0]",1,red,far
"[327, 50, 69]","[321, 50, 26]","[288, 50, 45]","[288, 50, 45]","[327, 50, 69]","[321, 50, 26]",1,pink,close
"[13, 50, 45]","[353, 50, 53]","[212, 50, 27]","[212, 50, 27]","[353, 50, 53]","[13, 50, 45]",2,orange,split
"[20, 50, 71]","[320, 50, 88]","[63, 50, 57]","[320, 50, 88]","[20, 50, 71]","[63, 50, 57]",1,orange,far
"[171, 50, 3]","[57, 50, 4]","[119, 50, 95]","[171, 50, 3]","[119, 50, 95]","[57, 50, 4]",0,gray,split
"[25, 50, 38]","[17, 50, 89]","[23, 50, 80]","[23, 50, 80]","[25, 50, 38]","[17, 50, 89]",1,brown,close
"[124, 50, 73]","[85, 50, 3]","[255, 50, 84]","[124, 50, 73]","[85, 50, 3]","[255, 50, 84]",0,green,far
"[122, 50, 39]","[57, 50, 29]","[257, 50, 19]","[257, 50, 19]","[57, 50, 29]","[122, 50, 39]",2,green,split
"[37, 50, 24]","[49, 50, 67]","[233, 50, 40]","[49, 50, 67]","[37, 50, 24]","[233, 50, 40]",1,brown,far
"[205, 50, 49]","[86, 50, 36]","[39, 50, 46]","[86, 50, 36]","[39, 50, 46]","[205, 50, 49]",2,blue,far
"[88, 50, 55]","[66, 50, 60]","[325, 50, 46]","[66, 50, 60]","[325, 50, 46]","[88, 50, 55]",2,green,split
"[72, 50, 73]","[73, 50, 52]","[317, 50, 26]","[73, 50, 52]","[317, 50, 26]","[72, 50, 73]",2,yellow,split
"[207, 50, 94]","[101, 50, 61]","[37, 50, 33]","[207, 50, 94]","[37, 50, 33]","[101, 50, 61]",0,blue,far
"[141, 50, 19]","[275, 50, 34]","[200, 50, 81]","[200, 50, 81]","[141, 50, 19]","[275, 50, 34]",1,green,far
"[25, 50, 32]","[32, 50, 59]","[19, 50, 40]","[32, 50, 59]","[19, 50, 40]","[25, 50, 32]",2,brown,close
"[252, 50, 39]","[221, 50, 69]","[38, 50, 75]","[252, 50, 39]","[38, 50, 75]","[221, 50, 69]",0,purple,split
"[191, 50, 54]","[337, 50, 48]","[84, 50, 91]","[191, 50, 54]","[337, 50, 48]","[84, 50, 91]",0,blue,far
"[87, 50, 50]","[67, 50, 54]","[11, 50, 19]","[11, 50, 19]","[87, 50, 50]","[67, 50, 54]",1,green,split
"[213, 50, 38]","[352, 50, 22]","[125, 50, 78]","[213, 50, 38]","[125, 50, 78]","[352, 50, 22]",0,blue,far
"[177, 50, 22]","[290, 50, 53]","[163, 50, 96]","[163, 50, 96]","[290, 50, 53]","[177, 50, 22]",2,gray,far
"[149, 50, 87]","[5, 50, 51]","[175, 50, 21]","[5, 50, 51]","[149, 50, 87]","[175, 50, 21]",1,green,far
"[171, 50, 28]","[183, 50, 45]","[75, 50, 70]","[183, 50, 45]","[171, 50, 28]","[75, 50, 70]",1,gray,split
"[297, 50, 62]","[73, 50, 92]","[3, 50, 64]","[73, 50, 92]","[297, 50, 62]","[3, 50, 64]",1,purple,far
"[221, 50, 53]","[171, 50, 22]","[338, 50, 52]","[338, 50, 52]","[221, 50, 53]","[171, 50, 22]",1,blue,far
"[229, 50, 31]","[287, 50, 35]","[164, 50, 65]","[229, 50, 31]","[287, 50, 35]","[164, 50, 65]",0,blue,split
"[293, 50, 91]","[78, 50, 59]","[358, 50, 1]","[358, 50, 1]","[293, 50, 91]","[78, 50, 59]",1,purple,far
"[272, 50, 49]","[237, 50, 68]","[225, 50, 27]","[225, 50, 27]","[272, 50, 49]","[237, 50, 68]",1,purple,close
"[246, 50, 5]","[186, 50, 18]","[70, 50, 77]","[246, 50, 5]","[70, 50, 77]","[186, 50, 18]",0,purple,split
"[23, 50, 27]","[234, 50, 70]","[107, 50, 52]","[234, 50, 70]","[23, 50, 27]","[107, 50, 52]",1,brown,far
"[265, 50, 25]","[311, 50, 64]","[352, 50, 81]","[311, 50, 64]","[352, 50, 81]","[265, 50, 25]",2,blue,split
"[253, 50, 27]","[285, 50, 33]","[120, 50, 14]","[120, 50, 14]","[285, 50, 33]","[253, 50, 27]",2,blue,split
"[157, 50, 95]","[317, 50, 80]","[356, 50, 54]","[157, 50, 95]","[356, 50, 54]","[317, 50, 80]",0,green,far
"[314, 50, 78]","[82, 50, 50]","[167, 50, 18]","[167, 50, 18]","[314, 50, 78]","[82, 50, 50]",1,pink,far
"[278, 50, 14]","[14, 50, 18]","[289, 50, 87]","[278, 50, 14]","[289, 50, 87]","[14, 50, 18]",0,gray,split
"[229, 50, 61]","[308, 50, 77]","[108, 50, 41]","[108, 50, 41]","[229, 50, 61]","[308, 50, 77]",1,blue,far
"[316, 50, 0]","[97, 50, 70]","[353, 50, 63]","[353, 50, 63]","[316, 50, 0]","[97, 50, 70]",1,gray,far
"[155, 50, 48]","[157, 50, 22]","[115, 50, 13]","[115, 50, 13]","[157, 50, 22]","[155, 50, 48]",2,green,close
"[224, 50, 29]","[223, 50, 6]","[128, 50, 55]","[223, 50, 6]","[224, 50, 29]","[128, 50, 55]",1,blue,split
"[346, 50, 37]","[160, 50, 72]","[226, 50, 30]","[160, 50, 72]","[346, 50, 37]","[226, 50, 30]",1,red,far
"[27, 50, 50]","[10, 50, 51]","[111, 50, 46]","[10, 50, 51]","[111, 50, 46]","[27, 50, 50]",2,orange,split
"[55, 50, 17]","[101, 50, 40]","[90, 50, 18]","[90, 50, 18]","[55, 50, 17]","[101, 50, 40]",1,brown,close
"[112, 50, 4]","[288, 50, 69]","[174, 50, 84]","[174, 50, 84]","[112, 50, 4]","[288, 50, 69]",1,gray,far
"[231, 50, 0]","[201, 50, 21]","[163, 50, 58]","[201, 50, 21]","[163, 50, 58]","[231, 50, 0]",2,gray,split
"[271, 50, 31]","[306, 50, 10]","[21, 50, 42]","[306, 50, 10]","[21, 50, 42]","[271, 50, 31]",2,purple,split
"[218, 50, 24]","[283, 50, 19]","[146, 50, 90]","[146, 50, 90]","[283, 50, 19]","[218, 50, 24]",2,blue,split
"[169, 50, 36]","[81, 50, 22]","[86, 50, 13]","[81, 50, 22]","[86, 50, 13]","[169, 50, 36]",2,blue,close
"[17, 50, 92]","[5, 50, 86]","[51, 50, 42]","[5, 50, 86]","[17, 50, 92]","[51, 50, 42]",1,orange,split
"[139, 50, 42]","[61, 50, 30]","[91, 50, 2]","[139, 50, 42]","[61, 50, 30]","[91, 50, 2]",0,green,split
"[147, 50, 19]","[60, 50, 20]","[253, 50, 16]","[147, 50, 19]","[253, 50, 16]","[60, 50, 20]",0,green,split
"[302, 50, 1]","[273, 50, 7]","[212, 50, 29]","[273, 50, 7]","[212, 50, 29]","[302, 50, 1]",2,gray,close
"[182, 50, 19]","[130, 50, 12]","[359, 50, 86]","[182, 50, 19]","[130, 50, 12]","[359, 50, 86]",0,blue,split
"[72, 50, 23]","[68, 50, 36]","[118, 50, 20]","[72, 50, 23]","[118, 50, 20]","[68, 50, 36]",0,brown,close
"[178, 50, 75]","[82, 50, 71]","[20, 50, 32]","[178, 50, 75]","[82, 50, 71]","[20, 50, 32]",0,blue,far
"[78, 50, 90]","[120, 50, 49]","[232, 50, 44]","[78, 50, 90]","[120, 50, 49]","[232, 50, 44]",0,yellow,split
"[72, 50, 88]","[187, 50, 41]","[29, 50, 13]","[29, 50, 13]","[72, 50, 88]","[187, 50, 41]",1,yellow,far
"[20, 50, 81]","[103, 50, 92]","[145, 50, 6]","[103, 50, 92]","[145, 50, 6]","[20, 50, 81]",2,orange,far
"[128, 50, 23]","[19, 50, 37]","[241, 50, 35]","[128, 50, 23]","[241, 50, 35]","[19, 50, 37]",0,green,far
"[98, 50, 16]","[156, 50, 25]","[130, 50, 33]","[156, 50, 25]","[130, 50, 33]","[98, 50, 16]",2,brown,close
"[34, 50, 52]","[201, 50, 8]","[136, 50, 58]","[34, 50, 52]","[136, 50, 58]","[201, 50, 8]",0,orange,far
"[126, 50, 51]","[1, 50, 32]","[197, 50, 11]","[126, 50, 51]","[1, 50, 32]","[197, 50, 11]",0,green,far
"[56, 50, 4]","[197, 50, 24]","[125, 50, 7]","[125, 50, 7]","[56, 50, 4]","[197, 50, 24]",1,gray,close
"[52, 50, 43]","[321, 50, 48]","[161, 50, 75]","[321, 50, 48]","[52, 50, 43]","[161, 50, 75]",1,gold,far
"[355, 50, 69]","[331, 50, 90]","[164, 50, 32]","[355, 50, 69]","[331, 50, 90]","[164, 50, 32]",0,red,split
"[183, 50, 3]","[351, 50, 11]","[345, 50, 39]","[351, 50, 11]","[345, 50, 39]","[183, 50, 3]",2,gray,close
"[35, 50, 46]","[254, 50, 54]","[173, 50, 27]","[35, 50, 46]","[254, 50, 54]","[173, 50, 27]",0,gold,far
"[317, 50, 41]","[57, 50, 72]","[163, 50, 10]","[57, 50, 72]","[163, 50, 10]","[317, 50, 41]",2,violet,far
"[274, 50, 8]","[9, 50, 22]","[150, 50, 82]","[150, 50, 82]","[9, 50, 22]","[274, 50, 8]",2,gray,split
"[30, 50, 96]","[147, 50, 57]","[216, 50, 16]","[147, 50, 57]","[216, 50, 16]","[30, 50, 96]",2,orange,far
"[146, 50, 49]","[166, 50, 64]","[58, 50, 27]","[146, 50, 49]","[58, 50, 27]","[166, 50, 64]",0,green,split
"[163, 50, 5]","[49, 50, 23]","[196, 50, 92]","[196, 50, 92]","[163, 50, 5]","[49, 50, 23]",1,gray,split
"[29, 50, 43]","[72, 50, 22]","[267, 50, 70]","[267, 50, 70]","[72, 50, 22]","[29, 50, 43]",2,tan,far
"[152, 50, 41]","[260, 50, 54]","[35, 50, 18]","[35, 50, 18]","[260, 50, 54]","[152, 50, 41]",2,green,far
"[313, 50, 60]","[89, 50, 29]","[36, 50, 54]","[313, 50, 60]","[89, 50, 29]","[36, 50, 54]",0,violet,far
"[304, 50, 86]","[23, 50, 13]","[162, 50, 20]","[23, 50, 13]","[304, 50, 86]","[162, 50, 20]",1,violet,far
"[8, 50, 14]","[353, 50, 52]","[163, 50, 81]","[163, 50, 81]","[8, 50, 14]","[353, 50, 52]",1,brown,split
"[131, 50, 26]","[23, 50, 33]","[250, 50, 20]","[250, 50, 20]","[131, 50, 26]","[23, 50, 33]",1,green,far
"[263, 50, 78]","[212, 50, 81]","[283, 50, 7]","[263, 50, 78]","[283, 50, 7]","[212, 50, 81]",0,purple,far
"[299, 50, 50]","[81, 50, 44]","[12, 50, 62]","[12, 50, 62]","[299, 50, 50]","[81, 50, 44]",1,violet,far
"[45, 50, 39]","[96, 50, 92]","[130, 50, 6]","[96, 50, 92]","[130, 50, 6]","[45, 50, 39]",2,tan,far
"[355, 50, 69]","[125, 50, 37]","[237, 50, 63]","[237, 50, 63]","[125, 50, 37]","[355, 50, 69]",2,red,far
"[52, 50, 89]","[187, 50, 84]","[328, 50, 68]","[328, 50, 68]","[187, 50, 84]","[52, 50, 89]",2,gold,far
"[59, 50, 2]","[151, 50, 17]","[337, 50, 50]","[151, 50, 17]","[59, 50, 2]","[337, 50, 50]",1,gray,split
"[125, 50, 57]","[276, 50, 82]","[358, 50, 3]","[125, 50, 57]","[358, 50, 3]","[276, 50, 82]",0,green,far
"[314, 50, 7]","[264, 50, 22]","[288, 50, 34]","[314, 50, 7]","[264, 50, 22]","[288, 50, 34]",0,gray,close
"[123, 50, 92]","[241, 50, 69]","[307, 50, 39]","[241, 50, 69]","[123, 50, 92]","[307, 50, 39]",1,green,far
"[164, 50, 68]","[152, 50, 11]","[57, 50, 69]","[152, 50, 11]","[164, 50, 68]","[57, 50, 69]",1,teal,far
"[176, 50, 7]","[145, 50, 63]","[286, 50, 9]","[145, 50, 63]","[176, 50, 7]","[286, 50, 9]",1,gray,far
"[88, 50, 42]","[302, 50, 64]","[120, 50, 4]","[302, 50, 64]","[120, 50, 4]","[88, 50, 42]",2,green,far
"[27, 50, 92]","[213, 50, 44]","[35, 50, 18]","[35, 50, 18]","[213, 50, 44]","[27, 50, 92]",2,orange,far
"[3, 50, 90]","[121, 50, 39]","[220, 50, 78]","[220, 50, 78]","[121, 50, 39]","[3, 50, 90]",2,red,far
"[272, 50, 42]","[23, 50, 6]","[115, 50, 70]","[115, 50, 70]","[23, 50, 6]","[272, 50, 42]",2,purple,far
"[278, 50, 28]","[231, 50, 80]","[98, 50, 20]","[231, 50, 80]","[98, 50, 20]","[278, 50, 28]",2,purple,far
"[204, 50, 74]","[283, 50, 78]","[82, 50, 3]","[283, 50, 78]","[82, 50, 3]","[204, 50, 74]",2,blue,far
"[289, 50, 81]","[56, 50, 99]","[296, 50, 0]","[289, 50, 81]","[56, 50, 99]","[296, 50, 0]",0,purple,far
"[308, 50, 93]","[30, 50, 75]","[122, 50, 46]","[30, 50, 75]","[122, 50, 46]","[308, 50, 93]",2,magenta,far
"[162, 50, 69]","[125, 50, 69]","[61, 50, 34]","[125, 50, 69]","[61, 50, 34]","[162, 50, 69]",2,blue,split
"[4, 50, 50]","[219, 50, 28]","[99, 50, 34]","[99, 50, 34]","[4, 50, 50]","[219, 50, 28]",1,red,far
"[86, 50, 30]","[135, 50, 8]","[275, 50, 94]","[86, 50, 30]","[275, 50, 94]","[135, 50, 8]",0,green,split
"[16, 50, 8]","[172, 50, 3]","[310, 50, 33]","[172, 50, 3]","[16, 50, 8]","[310, 50, 33]",1,tan,split
"[50, 50, 93]","[92, 50, 13]","[294, 50, 34]","[92, 50, 13]","[294, 50, 34]","[50, 50, 93]",2,yellow,far
