"[40, 51, -59]","[95, -24, 92]","[49, 72, 56]","[40, 51, -59]","[49, 72, 56]","[95, -24, 92]",0,none,far
"[53, 79, 66]","[69, -60, 49]","[49, 72, -6]","[49, 72, -6]","[69, -60, 49]","[53, 79, 66]",2,none,far
"[48, 66, -19]","[75, -70, 67]","[43, 26, -66]","[48, 66, -19]","[75, -70, 67]","[43, 26, -66]",0,none,far
"[92, -32, 89]","[32, 74, -100]","[63, 37, 67]","[92, -32, 89]","[32, 74, -100]","[63, 37, 67]",0,none,far
"[70, -62, 54]","[33, 51, -78]","[36, 55, -90]","[33, 51, -78]","[36, 55, -90]","[70, -62, 54]",2,none,far
"[88, -61, 12]","[61, 55, 69]","[82, -54, 77]","[88, -61, 12]","[61, 55, 69]","[82, -54, 77]",0,none,far
"[46, 63, 39]","[45, 65, -55]","[90, -23, 87]","[90, -23, 87]","[45, 65, -55]","[46, 63, 39]",2,none,far
"[49, 67, -38]","[67, 22, 68]","[89, -42, 85]","[49, 67, -38]","[67, 22, 68]","[89, -42, 85]",0,none,far
"[58, 41, 60]","[72, -65, 55]","[48, 86, -75]","[72, -65, 55]","[58, 41, 60]","[48, 86, -75]",1,none,far
"[74, -60, 64]","[46, 78, -65]","[59, 28, 53]","[74, -60, 64]","[59, 28, 53]","[46, 78, -65]",0,none,far
"[72, -59, 39]","[41, 55, -57]","[44, 77, -72]","[72, -59, 39]","[44, 77, -72]","[41, 55, -57]",0,none,far
"[43, 84, -86]","[88, -25, 84]","[49, 70, -10]","[88, -25, 84]","[43, 84, -86]","[49, 70, -10]",1,none,far
"[54, 66, 63]","[79, -61, 73]","[33, 62, -93]","[33, 62, -93]","[54, 66, 63]","[79, -61, 73]",1,none,far
"[47, 63, -9]","[82, -64, 25]","[74, 19, 77]","[82, -64, 25]","[47, 63, -9]","[74, 19, 77]",1,none,far
"[70, -45, 55]","[80, 9, 81]","[59, 31, 55]","[70, -45, 55]","[80, 9, 81]","[59, 31, 55]",0,none,far
"[89, -21, 85]","[54, 63, 62]","[69, -59, 46]","[54, 63, 62]","[69, -59, 46]","[89, -21, 85]",2,none,far
"[75, 3, 73]","[66, -9, -46]","[73, -69, 63]","[66, -9, -46]","[73, -69, 63]","[75, 3, 73]",2,none,far
"[31, 71, -100]","[53, -1, -40]","[68, 17, 68]","[53, -1, -40]","[31, 71, -100]","[68, 17, 68]",1,none,far
"[72, 16, 73]","[36, 43, -63]","[88, -27, 85]","[72, 16, 73]","[88, -27, 85]","[36, 43, -63]",0,none,far
"[67, 8, 60]","[48, 66, -18]","[46, 56, 13]","[46, 56, 13]","[67, 8, 60]","[48, 66, -18]",1,none,far
"[57, 93, -46]","[38, 72, -81]","[66, 29, 68]","[38, 72, -81]","[57, 93, -46]","[66, 29, 68]",1,none,far
"[50, 74, 24]","[41, 24, -58]","[31, 70, -97]","[41, 24, -58]","[31, 70, -97]","[50, 74, 24]",2,none,far
"[48, 68, -10]","[52, 79, 50]","[33, 62, -85]","[33, 62, -85]","[48, 68, -10]","[52, 79, 50]",1,none,far
"[90, -16, 88]","[60, 51, 66]","[70, -43, 5]","[60, 51, 66]","[90, -16, 88]","[70, -43, 5]",1,none,far
"[35, 38, -66]","[53, 66, 61]","[56, 90, -34]","[56, 90, -34]","[53, 66, 61]","[35, 38, -66]",2,none,far
"[46, 59, 7]","[69, -54, 34]","[40, 26, -59]","[69, -54, 34]","[40, 26, -59]","[46, 59, 7]",2,none,far
"[35, 69, -85]","[51, 78, 12]","[75, -48, 6]","[51, 78, 12]","[75, -48, 6]","[35, 69, -85]",2,none,far
"[36, 75, -92]","[88, -45, -15]","[69, -28, -21]","[36, 75, -92]","[88, -45, -15]","[69, -28, -21]",0,none,far
"[65, 10, 55]","[53, 74, 64]","[79, -76, 71]","[79, -76, 71]","[65, 10, 55]","[53, 74, 64]",1,none,far
"[85, -57, 8]","[58, 53, 65]","[88, -76, 84]","[58, 53, 65]","[88, -76, 84]","[85, -57, 8]",2,none,far
"[35, 75, -94]","[88, -52, 84]","[71, -60, 44]","[35, 75, -94]","[71, -60, 44]","[88, -52, 84]",0,none,far
"[85, -21, 81]","[74, -40, -6]","[31, 70, -96]","[74, -40, -6]","[85, -21, 81]","[31, 70, -96]",1,none,far
"[49, 73, -7]","[75, 17, 77]","[63, 45, 69]","[49, 73, -7]","[63, 45, 69]","[75, 17, 77]",0,none,far
"[71, -26, -29]","[78, -67, 40]","[87, -73, 41]","[87, -73, 41]","[78, -67, 40]","[71, -26, -29]",2,none,far
"[80, -64, 74]","[63, 19, 57]","[53, 10, -59]","[80, -64, 74]","[63, 19, 57]","[53, 10, -59]",0,none,far
"[42, 72, -69]","[53, 78, 66]","[68, -26, -21]","[53, 78, 66]","[42, 72, -69]","[68, -26, -21]",1,none,far
"[33, 52, -76]","[85, -77, 81]","[73, -64, 62]","[73, -64, 62]","[33, 52, -76]","[85, -77, 81]",1,none,far
"[51, 79, -52]","[62, -3, -51]","[73, -64, 63]","[51, 79, -52]","[62, -3, -51]","[73, -64, 63]",0,none,far
"[86, -83, 81]","[44, 72, -64]","[32, 77, -106]","[44, 72, -64]","[32, 77, -106]","[86, -83, 81]",2,none,far
"[74, -37, 62]","[56, 90, -43]","[32, 54, -81]","[74, -37, 62]","[32, 54, -81]","[56, 90, -43]",0,none,far
"[84, -42, -16]","[94, -22, 91]","[82, -80, 77]","[84, -42, -16]","[82, -80, 77]","[94, -22, 91]",0,none,far
"[46, 59, 4]","[81, -27, 74]","[37, 67, -80]","[81, -27, 74]","[37, 67, -80]","[46, 59, 4]",2,none,far
"[52, 86, -60]","[84, -41, -18]","[68, 38, 74]","[84, -41, -18]","[52, 86, -60]","[68, 38, 74]",1,none,far
"[48, 65, -19]","[63, 26, 62]","[49, 41, 33]","[63, 26, 62]","[49, 41, 33]","[48, 65, -19]",2,none,far
"[32, 65, -95]","[71, -58, 59]","[48, 50, 36]","[48, 50, 36]","[32, 65, -95]","[71, -58, 59]",1,none,far
"[90, -9, 89]","[46, 62, 36]","[57, 90, -32]","[90, -9, 89]","[57, 90, -32]","[46, 62, 36]",0,none,far
"[33, 51, -76]","[81, -70, 42]","[87, -84, 83]","[33, 51, -76]","[87, -84, 83]","[81, -70, 42]",0,none,far
"[51, 77, -1]","[48, 84, -71]","[41, 37, -77]","[51, 77, -1]","[48, 84, -71]","[41, 37, -77]",0,none,far
"[84, -80, 79]","[38, 64, -73]","[48, 70, 50]","[48, 70, 50]","[38, 64, -73]","[84, -80, 79]",2,none,far
"[53, 45, 47]","[56, 89, -41]","[48, 79, -61]","[56, 89, -41]","[48, 79, -61]","[53, 45, 47]",2,none,far
"[46, 83, -76]","[81, -4, 80]","[47, 60, 2]","[46, 83, -76]","[47, 60, 2]","[81, -4, 80]",0,none,far
"[82, -56, 9]","[86, -38, 81]","[45, 16, -55]","[45, 16, -55]","[86, -38, 81]","[82, -56, 9]",2,none,far
"[59, 60, 69]","[34, 48, -79]","[56, 88, -27]","[34, 48, -79]","[56, 88, -27]","[59, 60, 69]",2,none,far
"[81, -24, 74]","[69, -60, 51]","[85, -68, 29]","[69, -60, 51]","[85, -68, 29]","[81, -24, 74]",2,none,far
"[44, 76, -71]","[70, -43, 7]","[77, -58, 23]","[70, -43, 7]","[44, 76, -71]","[77, -58, 23]",1,none,far
"[43, 80, -78]","[65, -21, -26]","[71, -57, 35]","[71, -57, 35]","[43, 80, -78]","[65, -21, -26]",1,none,far
"[87, -84, 73]","[68, 5, 61]","[85, -51, -2]","[68, 5, 61]","[85, -51, -2]","[87, -84, 73]",2,none,far
"[51, 75, -48]","[79, -68, 40]","[49, 72, 56]","[79, -68, 40]","[51, 75, -48]","[49, 72, 56]",1,none,far
"[46, 18, -61]","[81, -68, 36]","[49, 74, 10]","[49, 74, 10]","[46, 18, -61]","[81, -68, 36]",1,none,far
"[48, 71, 20]","[73, 5, 70]","[83, -56, 7]","[48, 71, 20]","[83, -56, 7]","[73, 5, 70]",0,none,far
"[80, -32, -28]","[77, 8, 78]","[63, -1, -55]","[63, -1, -55]","[80, -32, -28]","[77, 8, 78]",1,none,far
"[41, 59, -61]","[57, 61, 66]","[74, 7, 73]","[57, 61, 66]","[74, 7, 73]","[41, 59, -61]",2,none,far
"[41, 24, -57]","[89, -22, 85]","[51, 77, -32]","[41, 24, -57]","[89, -22, 85]","[51, 77, -32]",0,none,far
"[51, 77, 38]","[48, 68, -10]","[72, -4, 64]","[51, 77, 38]","[48, 68, -10]","[72, -4, 64]",0,none,far
"[52, 80, 21]","[31, 69, -95]","[38, 37, -72]","[38, 37, -72]","[31, 69, -95]","[52, 80, 21]",2,none,far
"[32, 52, -79]","[49, 70, -47]","[70, -54, 56]","[32, 52, -79]","[49, 70, -47]","[70, -54, 56]",0,none,far
"[62, 37, 64]","[80, -77, 69]","[52, 79, 23]","[62, 37, 64]","[80, -77, 69]","[52, 79, 23]",0,none,far
"[33, 72, -95]","[86, -64, 82]","[80, -76, 63]","[80, -76, 63]","[86, -64, 82]","[33, 72, -95]",2,none,far
"[37, 70, -81]","[72, -22, -35]","[72, -41, -1]","[72, -22, -35]","[37, 70, -81]","[72, -41, -1]",1,none,far
"[40, 59, -62]","[57, 33, 52]","[73, -53, 18]","[73, -53, 18]","[40, 59, -62]","[57, 33, 52]",1,none,far
"[74, -42, -3]","[42, 82, -86]","[90, -53, 87]","[42, 82, -86]","[74, -42, -3]","[90, -53, 87]",1,none,far
"[52, 90, -70]","[84, -55, 79]","[52, 79, 39]","[52, 79, 39]","[52, 90, -70]","[84, -55, 79]",1,none,far
"[72, -38, -6]","[50, 61, 51]","[84, -59, 80]","[84, -59, 80]","[72, -38, -6]","[50, 61, 51]",1,none,far
"[43, 36, -77]","[45, 67, -56]","[63, 42, 69]","[43, 36, -77]","[45, 67, -56]","[63, 42, 69]",0,none,far
"[33, 75, -100]","[85, -78, 81]","[90, -18, 87]","[85, -78, 81]","[33, 75, -100]","[90, -18, 87]",1,none,far
"[80, -34, -25]","[83, -59, 78]","[58, -10, -35]","[58, -10, -35]","[80, -34, -25]","[83, -59, 78]",1,none,far
"[57, 0, -50]","[82, -72, 47]","[81, -44, 74]","[81, -44, 74]","[82, -72, 47]","[57, 0, -50]",2,none,far
"[53, 69, 63]","[83, -9, 80]","[73, -5, 65]","[53, 69, 63]","[73, -5, 65]","[83, -9, 80]",0,none,far
"[40, 60, -65]","[79, -47, 73]","[81, -75, 76]","[79, -47, 73]","[40, 60, -65]","[81, -75, 76]",1,none,far
"[81, -75, 56]","[61, 52, 69]","[64, -19, -30]","[64, -19, -30]","[61, 52, 69]","[81, -75, 56]",2,none,far
"[49, 85, -68]","[80, -22, 72]","[46, 56, 21]","[46, 56, 21]","[49, 85, -68]","[80, -22, 72]",1,none,far
"[52, 73, 62]","[78, 1, 77]","[79, -62, 73]","[52, 73, 62]","[78, 1, 77]","[79, -62, 73]",0,none,far
"[87, -78, 54]","[61, 13, 49]","[61, 56, 70]","[61, 56, 70]","[87, -78, 54]","[61, 13, 49]",1,none,far
"[87, -64, 19]","[34, 57, -90]","[42, 37, -79]","[34, 57, -90]","[87, -64, 19]","[42, 37, -79]",1,none,far
"[83, -60, 16]","[57, 63, 66]","[46, 58, 29]","[57, 63, 66]","[83, -60, 16]","[46, 58, 29]",1,none,far
"[68, 9, 63]","[41, 29, -67]","[39, 54, -63]","[68, 9, 63]","[39, 54, -63]","[41, 29, -67]",0,none,far
"[50, 55, 47]","[61, 15, 49]","[31, 61, -89]","[31, 61, -89]","[61, 15, 49]","[50, 55, 47]",2,none,far
"[79, -60, 73]","[63, 25, 60]","[81, -9, 77]","[63, 25, 60]","[81, -9, 77]","[79, -60, 73]",2,none,far
"[47, 63, 43]","[50, 76, -26]","[31, 58, -85]","[50, 76, -26]","[47, 63, 43]","[31, 58, -85]",1,none,far
"[52, 81, -44]","[36, 49, -85]","[86, -69, 81]","[36, 49, -85]","[52, 81, -44]","[86, -69, 81]",1,none,far
"[64, 44, 71]","[52, 91, -73]","[84, -73, 44]","[84, -73, 44]","[64, 44, 71]","[52, 91, -73]",1,none,far
"[68, -59, 52]","[49, 71, -1]","[50, 76, -10]","[50, 76, -10]","[68, -59, 52]","[49, 71, -1]",1,none,far
"[77, -63, 70]","[54, 84, -5]","[52, 81, -10]","[77, -63, 70]","[52, 81, -10]","[54, 84, -5]",0,none,far
"[47, 86, -80]","[79, -74, 60]","[62, 33, 62]","[47, 86, -80]","[79, -74, 60]","[62, 33, 62]",0,none,far
"[75, -68, 52]","[50, 75, -12]","[46, 63, 35]","[46, 63, 35]","[50, 75, -12]","[75, -68, 52]",2,none,far
"[87, -26, 83]","[86, -79, 57]","[55, 47, 55]","[87, -26, 83]","[86, -79, 57]","[55, 47, 55]",0,none,far
"[90, -48, -12]","[47, 65, 27]","[81, -30, 75]","[81, -30, 75]","[47, 65, 27]","[90, -48, -12]",2,none,far
"[69, -58, 46]","[47, 67, 16]","[42, 75, -73]","[42, 75, -73]","[69, -58, 46]","[47, 67, 16]",1,none,far
"[44, 66, -57]","[80, -43, -9]","[58, -2, -49]","[44, 66, -57]","[58, -2, -49]","[80, -43, -9]",0,none,far
"[41, 65, -67]","[61, 0, -54]","[68, 9, 61]","[68, 9, 61]","[61, 0, -54]","[41, 65, -67]",2,none,far
"[82, -31, 76]","[46, 57, 17]","[53, 82, -50]","[46, 57, 17]","[82, -31, 76]","[53, 82, -50]",1,none,far
"[48, 80, -64]","[72, -63, 50]","[78, -68, 43]","[78, -68, 43]","[72, -63, 50]","[48, 80, -64]",2,none,far
"[81, -38, 75]","[54, 2, -50]","[41, 70, -71]","[81, -38, 75]","[41, 70, -71]","[54, 2, -50]",0,none,far
"[50, 76, -17]","[83, -56, 7]","[40, 40, -79]","[50, 76, -17]","[40, 40, -79]","[83, -56, 7]",0,none,far
"[87, -43, -17]","[35, 61, -95]","[51, 78, 30]","[35, 61, -95]","[51, 78, 30]","[87, -43, -17]",2,none,far
"[48, 80, -65]","[69, -58, 48]","[56, 29, 45]","[69, -58, 48]","[48, 80, -65]","[56, 29, 45]",1,none,far
"[35, 44, -76]","[49, 72, -19]","[54, 86, -40]","[54, 86, -40]","[49, 72, -19]","[35, 44, -76]",2,none,far
"[48, 62, -22]","[71, -58, 57]","[72, -49, 13]","[71, -58, 57]","[48, 62, -22]","[72, -49, 13]",1,none,far
"[53, 79, 67]","[56, 89, -37]","[85, -63, 81]","[85, -63, 81]","[56, 89, -37]","[53, 79, 67]",2,none,far
"[87, -84, 73]","[55, 28, 42]","[68, -22, -31]","[68, -22, -31]","[87, -84, 73]","[55, 28, 42]",1,none,far
"[82, -61, 19]","[47, 75, -59]","[50, 76, -2]","[47, 75, -59]","[82, -61, 19]","[50, 76, -2]",1,none,far
"[77, -41, -9]","[80, -57, 74]","[82, -11, 79]","[82, -11, 79]","[77, -41, -9]","[80, -57, 74]",1,none,far
"[40, 64, -67]","[82, -72, 47]","[55, 26, 42]","[55, 26, 42]","[40, 64, -67]","[82, -72, 47]",1,none,far
"[71, -53, 58]","[54, 75, 67]","[51, 78, -51]","[71, -53, 58]","[54, 75, 67]","[51, 78, -51]",0,none,far
"[52, 88, -63]","[47, 62, 42]","[79, -75, 66]","[52, 88, -63]","[79, -75, 66]","[47, 62, 42]",0,none,far
"[70, -58, 55]","[34, 68, -100]","[46, 53, 22]","[70, -58, 55]","[46, 53, 22]","[34, 68, -100]",0,none,far
"[46, 59, -47]","[88, -75, 44]","[74, -70, 63]","[88, -75, 44]","[46, 59, -47]","[74, -70, 63]",1,none,far
"[47, 65, 41]","[50, 75, -49]","[59, 21, 49]","[50, 75, -49]","[59, 21, 49]","[47, 65, 41]",2,none,far
"[49, 71, -19]","[80, -13, 74]","[69, -48, 19]","[69, -48, 19]","[80, -13, 74]","[49, 71, -19]",2,none,far
"[52, 61, 57]","[81, -63, 76]","[84, -74, 79]","[81, -63, 76]","[84, -74, 79]","[52, 61, 57]",2,none,far
"[74, -37, -11]","[38, 55, -67]","[86, -57, 82]","[86, -57, 82]","[38, 55, -67]","[74, -37, -11]",2,none,far
"[68, 19, 67]","[49, 72, 32]","[79, -60, 73]","[68, 19, 67]","[79, -60, 73]","[49, 72, 32]",0,none,far
"[86, -73, 40]","[38, 34, -67]","[42, 82, -87]","[42, 82, -87]","[38, 34, -67]","[86, -73, 40]",2,none,far
"[75, -14, 62]","[49, 72, 30]","[71, -56, 32]","[49, 72, 30]","[75, -14, 62]","[71, -56, 32]",1,none,far
"[86, -71, 36]","[57, 91, -40]","[52, 81, -22]","[86, -71, 36]","[52, 81, -22]","[57, 91, -40]",0,none,far
"[59, 48, 64]","[53, 14, -65]","[33, 67, -88]","[33, 67, -88]","[59, 48, 64]","[53, 14, -65]",1,none,far
"[42, 56, -56]","[86, -30, 82]","[53, 31, 39]","[42, 56, -56]","[53, 31, 39]","[86, -30, 82]",0,none,far
"[76, -29, 65]","[75, -26, -33]","[58, -3, -46]","[58, -3, -46]","[75, -26, -33]","[76, -29, 65]",2,none,far
"[72, -60, 38]","[41, 30, -68]","[44, 59, -52]","[41, 30, -68]","[44, 59, -52]","[72, -60, 38]",2,none,far
"[64, 8, 51]","[52, 61, 56]","[70, -49, 55]","[64, 8, 51]","[70, -49, 55]","[52, 61, 56]",0,none,far
"[73, -68, 61]","[38, 53, -65]","[59, 16, 45]","[59, 16, 45]","[73, -68, 61]","[38, 53, -65]",1,none,far
"[87, -32, 83]","[73, -59, 33]","[85, -41, -19]","[73, -59, 33]","[85, -41, -19]","[87, -32, 83]",2,none,far
"[72, -44, 59]","[78, -2, 75]","[40, 52, -59]","[40, 52, -59]","[78, -2, 75]","[72, -44, 59]",2,none,far
"[90, -51, 87]","[52, 76, 64]","[52, 79, 27]","[52, 76, 64]","[90, -51, 87]","[52, 79, 27]",1,none,far
"[47, 46, 31]","[75, -6, 67]","[52, 90, -70]","[52, 90, -70]","[75, -6, 67]","[47, 46, 31]",2,none,far
"[54, 69, 65]","[50, 88, -72]","[66, 6, 56]","[66, 6, 56]","[54, 69, 65]","[50, 88, -72]",1,none,far
"[74, -60, 34]","[49, 81, -62]","[31, 58, -86]","[31, 58, -86]","[74, -60, 34]","[49, 81, -62]",1,none,far
"[36, 73, -88]","[87, -68, 25]","[69, 36, 75]","[36, 73, -88]","[87, -68, 25]","[69, 36, 75]",0,none,far
"[49, 67, -43]","[72, -42, 2]","[80, -65, 74]","[49, 67, -43]","[80, -65, 74]","[72, -42, 2]",0,none,far
"[49, 67, -23]","[75, -70, 61]","[55, 61, 63]","[75, -70, 61]","[55, 61, 63]","[49, 67, -23]",2,none,far
"[40, 63, -65]","[83, -75, 53]","[47, 67, 38]","[47, 67, 38]","[40, 63, -65]","[83, -75, 53]",1,none,far
"[45, 62, -51]","[86, -85, 80]","[56, -6, -39]","[86, -85, 80]","[56, -6, -39]","[45, 62, -51]",2,none,far
"[49, 73, 27]","[86, -69, 81]","[70, -55, 57]","[49, 73, 27]","[70, -55, 57]","[86, -69, 81]",0,none,far
"[41, 25, -59]","[53, 83, -31]","[75, -12, 64]","[41, 25, -59]","[53, 83, -31]","[75, -12, 64]",0,none,far
"[84, -41, -18]","[53, 77, 65]","[50, 60, 50]","[53, 77, 65]","[50, 60, 50]","[84, -41, -18]",2,none,far
"[69, 18, 68]","[74, -47, 4]","[48, 66, -13]","[74, -47, 4]","[69, 18, 68]","[48, 66, -13]",1,none,far
"[81, -34, -26]","[51, 79, -19]","[81, -73, 52]","[51, 79, -19]","[81, -34, -26]","[81, -73, 52]",1,none,far
"[48, 72, -52]","[85, -83, 80]","[71, -31, -18]","[48, 72, -52]","[85, -83, 80]","[71, -31, -18]",0,none,far
"[48, 69, 32]","[74, -5, 66]","[66, 26, 68]","[48, 69, 32]","[74, -5, 66]","[66, 26, 68]",0,none,far
"[64, -21, -23]","[35, 65, -81]","[49, 67, 54]","[49, 67, 54]","[35, 65, -81]","[64, -21, -23]",2,none,far
"[31, 68, -94]","[74, -67, 52]","[89, -58, 85]","[31, 68, -94]","[89, -58, 85]","[74, -67, 52]",0,none,far
"[53, 83, -36]","[81, -72, 48]","[88, -75, 42]","[88, -75, 42]","[81, -72, 48]","[53, 83, -36]",2,none,far
"[32, 73, -103]","[53, 86, -56]","[52, 5, -51]","[32, 73, -103]","[52, 5, -51]","[53, 86, -56]",0,none,far
"[75, 0, 72]","[50, 72, -39]","[70, -45, 11]","[50, 72, -39]","[70, -45, 11]","[75, 0, 72]",2,none,far
"[55, 45, 55]","[87, -51, 83]","[49, 72, -25]","[55, 45, 55]","[87, -51, 83]","[49, 72, -25]",0,none,far
"[59, 95, -52]","[74, 12, 74]","[42, 19, -53]","[59, 95, -52]","[74, 12, 74]","[42, 19, -53]",0,none,far
"[71, -5, 60]","[81, -45, -7]","[59, 59, 68]","[81, -45, -7]","[71, -5, 60]","[59, 59, 68]",1,none,far
"[47, 51, 35]","[81, -37, 75]","[88, -68, 83]","[47, 51, 35]","[81, -37, 75]","[88, -68, 83]",0,none,far
"[80, -55, 75]","[52, 81, -22]","[48, 15, -59]","[48, 15, -59]","[52, 81, -22]","[80, -55, 75]",2,none,far
"[47, 64, 10]","[55, 30, 44]","[82, -80, 73]","[47, 64, 10]","[82, -80, 73]","[55, 30, 44]",0,none,far
"[85, -74, 81]","[37, 76, -90]","[53, 90, -68]","[37, 76, -90]","[53, 90, -68]","[85, -74, 81]",2,none,far
"[37, 65, -76]","[46, 56, 23]","[53, 84, -31]","[53, 84, -31]","[46, 56, 23]","[37, 65, -76]",2,none,far
"[56, 90, -56]","[63, -12, -39]","[82, -41, -16]","[56, 90, -56]","[63, -12, -39]","[82, -41, -16]",0,none,far
"[34, 50, -82]","[66, -19, -33]","[78, -39, -15]","[78, -39, -15]","[34, 50, -82]","[66, -19, -33]",1,none,far
"[58, -13, -28]","[51, 77, -7]","[86, -85, 82]","[58, -13, -28]","[51, 77, -7]","[86, -85, 82]",0,none,far
"[83, -63, 22]","[51, 78, -27]","[87, -52, 83]","[83, -63, 22]","[87, -52, 83]","[51, 78, -27]",0,none,far
"[36, 72, -86]","[77, -28, -31]","[46, 55, 15]","[46, 55, 15]","[77, -28, -31]","[36, 72, -86]",2,none,far
"[80, -54, 74]","[49, 72, 0]","[84, -61, 15]","[84, -61, 15]","[80, -54, 74]","[49, 72, 0]",1,none,far
"[52, 87, -60]","[51, 77, 54]","[47, 66, 34]","[47, 66, 34]","[51, 77, 54]","[52, 87, -60]",2,none,far
"[35, 50, -71]","[68, -29, -15]","[56, 0, -50]","[35, 50, -71]","[68, -29, -15]","[56, 0, -50]",0,none,far
"[75, -66, 48]","[77, 19, 80]","[46, 75, -62]","[75, -66, 48]","[46, 75, -62]","[77, 19, 80]",0,none,far
"[85, -82, 73]","[49, 75, -54]","[51, 77, 16]","[51, 77, 16]","[85, -82, 73]","[49, 75, -54]",1,none,far
"[77, -58, 70]","[39, 55, -63]","[50, 75, -12]","[50, 75, -12]","[39, 55, -63]","[77, -58, 70]",2,none,far
"[96, -21, 93]","[73, -66, 62]","[48, 86, -74]","[96, -21, 93]","[48, 86, -74]","[73, -66, 62]",0,none,far
"[56, 1, -52]","[89, -15, 87]","[74, -36, 62]","[74, -36, 62]","[89, -15, 87]","[56, 1, -52]",2,none,far
"[77, -38, 69]","[49, 51, 42]","[40, 27, -60]","[77, -38, 69]","[40, 27, -60]","[49, 51, 42]",0,none,far
"[74, -57, 27]","[85, -14, 81]","[47, 34, -81]","[85, -14, 81]","[74, -57, 27]","[47, 34, -81]",1,none,far
"[82, -66, 30]","[48, 71, 32]","[41, 56, -58]","[82, -66, 30]","[48, 71, 32]","[41, 56, -58]",0,none,far
"[59, 95, -54]","[74, -60, 34]","[48, 44, 33]","[59, 95, -54]","[48, 44, 33]","[74, -60, 34]",0,none,far
"[52, 62, 57]","[88, -47, -11]","[73, -29, -25]","[52, 62, 57]","[88, -47, -11]","[73, -29, -25]",0,none,far
"[78, -32, -27]","[46, 61, 13]","[70, -61, 48]","[46, 61, 13]","[78, -32, -27]","[70, -61, 48]",1,none,far
"[42, 62, -60]","[72, -42, 1]","[83, -42, 77]","[72, -42, 1]","[42, 62, -60]","[83, -42, 77]",1,none,far
"[49, 66, -42]","[32, 78, -105]","[61, 11, 47]","[32, 78, -105]","[49, 66, -42]","[61, 11, 47]",1,none,far
"[80, -12, 75]","[86, -57, 5]","[85, -79, 61]","[80, -12, 75]","[85, -79, 61]","[86, -57, 5]",0,none,far
"[47, 67, 41]","[79, -21, 70]","[47, 63, -11]","[79, -21, 70]","[47, 63, -11]","[47, 67, 41]",2,none,far
"[47, 60, -12]","[66, -20, -31]","[69, -26, -24]","[47, 60, -12]","[69, -26, -24]","[66, -20, -31]",0,none,far
"[46, 52, 21]","[64, -21, -25]","[65, -19, -31]","[64, -21, -25]","[65, -19, -31]","[46, 52, 21]",2,none,far
"[49, 71, -21]","[84, -71, 80]","[72, 22, 75]","[84, -71, 80]","[49, 71, -21]","[72, 22, 75]",1,none,far
"[74, 18, 76]","[39, 30, -62]","[40, 26, -58]","[39, 30, -62]","[40, 26, -58]","[74, 18, 76]",2,none,far
"[80, -72, 74]","[51, 77, 39]","[35, 66, -99]","[35, 66, -99]","[80, -72, 74]","[51, 77, 39]",1,none,far
"[50, 74, -30]","[75, -59, 27]","[42, 43, -85]","[50, 74, -30]","[42, 43, -85]","[75, -59, 27]",0,none,far
"[44, 72, -63]","[52, 78, 44]","[88, -78, 84]","[88, -78, 84]","[44, 72, -63]","[52, 78, 44]",1,none,far
"[60, 98, -60]","[40, 48, -88]","[49, 69, 53]","[49, 69, 53]","[40, 48, -88]","[60, 98, -60]",2,none,far
