"[58, 41, 60]","[53, 54, 55]","[61, -13, -36]","[61, -13, -36]","[58, 41, 60]","[53, 54, 55]",1,none,split
"[74, -60, 64]","[77, -45, 68]","[76, -39, -10]","[76, -39, -10]","[74, -60, 64]","[77, -45, 68]",1,none,split
"[72, -59, 39]","[73, -66, 63]","[48, 66, 50]","[48, 66, 50]","[72, -59, 39]","[73, -66, 63]",1,none,split
"[43, 84, -86]","[36, 77, -93]","[79, -63, 29]","[43, 84, -86]","[79, -63, 29]","[36, 77, -93]",0,none,split
"[54, 66, 63]","[59, 53, 66]","[71, -65, 59]","[71, -65, 59]","[59, 53, 66]","[54, 66, 63]",2,none,split
"[47, 63, -9]","[46, 57, 21]","[75, -62, 34]","[75, -62, 34]","[47, 63, -9]","[46, 57, 21]",1,none,split
"[70, -45, 55]","[79, -76, 70]","[71, -39, -2]","[79, -76, 70]","[71, -39, -2]","[70, -45, 55]",2,none,split
"[89, -21, 85]","[83, 3, 84]","[72, -50, 16]","[89, -21, 85]","[72, -50, 16]","[83, 3, 84]",0,none,split
"[75, 3, 73]","[74, 22, 77]","[51, 62, 55]","[51, 62, 55]","[74, 22, 77]","[75, 3, 73]",2,none,split
"[31, 71, -100]","[41, 28, -65]","[77, -74, 69]","[41, 28, -65]","[31, 71, -100]","[77, -74, 69]",1,none,split
"[72, 16, 73]","[81, -14, 76]","[72, -52, 59]","[81, -14, 76]","[72, -52, 59]","[72, 16, 73]",2,none,split
"[67, 8, 60]","[68, 27, 71]","[90, -53, 86]","[67, 8, 60]","[90, -53, 86]","[68, 27, 71]",0,none,split
"[57, 93, -46]","[48, 88, -80]","[69, -22, -32]","[57, 93, -46]","[69, -22, -32]","[48, 88, -80]",0,none,split
"[50, 74, 24]","[50, 61, 51]","[63, 8, 49]","[50, 61, 51]","[63, 8, 49]","[50, 74, 24]",2,none,split
"[48, 68, -10]","[49, 70, -23]","[35, 63, -97]","[48, 68, -10]","[49, 70, -23]","[35, 63, -97]",0,none,split
"[90, -16, 88]","[76, -35, 66]","[31, 62, -89]","[31, 62, -89]","[90, -16, 88]","[76, -35, 66]",1,none,split
"[35, 38, -66]","[42, 63, -63]","[47, 64, 44]","[47, 64, 44]","[42, 63, -63]","[35, 38, -66]",2,none,split
"[46, 59, 7]","[52, 81, -20]","[71, -28, -24]","[71, -28, -24]","[46, 59, 7]","[52, 81, -20]",1,none,split
"[35, 69, -85]","[51, 79, -51]","[47, 22, -67]","[35, 69, -85]","[47, 22, -67]","[51, 79, -51]",0,none,split
"[36, 75, -92]","[33, 57, -88]","[88, -80, 59]","[88, -80, 59]","[33, 57, -88]","[36, 75, -92]",2,none,split
"[65, 10, 55]","[76, 2, 74]","[85, -81, 68]","[65, 10, 55]","[76, 2, 74]","[85, -81, 68]",0,none,split
"[85, -57, 8]","[84, -64, 24]","[51, 40, 40]","[51, 40, 40]","[85, -57, 8]","[84, -64, 24]",1,none,split
"[35, 75, -94]","[47, 65, -49]","[52, 89, -65]","[35, 75, -94]","[47, 65, -49]","[52, 89, -65]",0,none,split
"[85, -21, 81]","[83, -72, 78]","[85, -83, 75]","[85, -83, 75]","[83, -72, 78]","[85, -21, 81]",2,none,split
"[49, 73, -7]","[48, 65, -26]","[67, 8, 58]","[49, 73, -7]","[48, 65, -26]","[67, 8, 58]",0,none,split
"[71, -26, -29]","[84, -39, -20]","[47, 63, 15]","[47, 63, 15]","[71, -26, -29]","[84, -39, -20]",1,none,split
"[80, -64, 74]","[82, -21, 75]","[65, 3, 52]","[65, 3, 52]","[80, -64, 74]","[82, -21, 75]",1,none,split
"[42, 72, -69]","[38, 79, -92]","[85, -83, 80]","[42, 72, -69]","[38, 79, -92]","[85, -83, 80]",0,none,split
"[33, 52, -76]","[45, 39, -84]","[54, 83, 16]","[54, 83, 16]","[33, 52, -76]","[45, 39, -84]",1,none,split
"[51, 79, -52]","[53, 82, -11]","[76, -71, 60]","[76, -71, 60]","[51, 79, -52]","[53, 82, -11]",1,none,split
"[86, -83, 81]","[90, -56, 87]","[54, 53, 57]","[90, -56, 87]","[86, -83, 81]","[54, 53, 57]",1,none,split
"[74, -37, 62]","[76, -67, 45]","[54, 86, -53]","[74, -37, 62]","[76, -67, 45]","[54, 86, -53]",0,none,split
"[84, -42, -16]","[70, -40, 0]","[41, 68, -67]","[70, -40, 0]","[84, -42, -16]","[41, 68, -67]",1,none,split
"[46, 59, 4]","[48, 59, -17]","[33, 51, -78]","[46, 59, 4]","[33, 51, -78]","[48, 59, -17]",0,none,split
"[52, 86, -60]","[38, 77, -89]","[47, 54, 38]","[47, 54, 38]","[52, 86, -60]","[38, 77, -89]",1,none,split
"[48, 65, -19]","[50, 88, -72]","[78, -74, 62]","[78, -74, 62]","[48, 65, -19]","[50, 88, -72]",1,none,split
"[32, 65, -95]","[39, 54, -92]","[85, -49, -6]","[85, -49, -6]","[39, 54, -92]","[32, 65, -95]",2,none,split
"[90, -9, 89]","[81, -36, 75]","[35, 69, -87]","[35, 69, -87]","[90, -9, 89]","[81, -36, 75]",1,none,split
"[33, 51, -76]","[40, 35, -74]","[84, -47, -7]","[40, 35, -74]","[33, 51, -76]","[84, -47, -7]",1,none,split
"[51, 77, -1]","[59, 97, -60]","[80, -69, 42]","[59, 97, -60]","[80, -69, 42]","[51, 77, -1]",2,none,split
"[84, -80, 79]","[72, -55, 26]","[56, 88, -23]","[84, -80, 79]","[72, -55, 26]","[56, 88, -23]",0,none,split
"[53, 45, 47]","[48, 71, 26]","[79, -60, 73]","[53, 45, 47]","[79, -60, 73]","[48, 71, 26]",0,none,split
"[46, 83, -76]","[36, 52, -69]","[82, -63, 24]","[36, 52, -69]","[82, -63, 24]","[46, 83, -76]",2,none,split
"[82, -56, 9]","[80, -76, 67]","[57, 93, -57]","[82, -56, 9]","[80, -76, 67]","[57, 93, -57]",0,none,split
"[59, 60, 69]","[58, 26, 49]","[80, -20, 72]","[58, 26, 49]","[59, 60, 69]","[80, -20, 72]",1,none,split
"[81, -24, 74]","[67, 1, 55]","[72, -52, 18]","[72, -52, 18]","[81, -24, 74]","[67, 1, 55]",1,none,split
"[44, 76, -71]","[47, 72, -55]","[46, 50, 32]","[47, 72, -55]","[44, 76, -71]","[46, 50, 32]",1,none,split
"[43, 80, -78]","[41, 49, -89]","[84, -80, 68]","[43, 80, -78]","[41, 49, -89]","[84, -80, 68]",0,none,split
"[87, -84, 73]","[86, -46, 82]","[63, -2, -53]","[87, -84, 73]","[86, -46, 82]","[63, -2, -53]",0,none,split
"[51, 75, -48]","[52, 81, -12]","[40, 44, -83]","[52, 81, -12]","[40, 44, -83]","[51, 75, -48]",2,none,split
"[46, 18, -61]","[59, -10, -37]","[76, -44, 67]","[59, -10, -37]","[76, -44, 67]","[46, 18, -61]",2,none,split
"[48, 71, 20]","[48, 65, -8]","[75, -71, 64]","[48, 71, 20]","[48, 65, -8]","[75, -71, 64]",0,none,split
"[80, -32, -28]","[68, -16, -40]","[77, -58, 69]","[77, -58, 69]","[80, -32, -28]","[68, -16, -40]",1,none,split
"[41, 59, -61]","[52, 78, -45]","[84, -81, 74]","[52, 78, -45]","[41, 59, -61]","[84, -81, 74]",1,none,split
"[41, 24, -57]","[35, 58, -77]","[85, -74, 80]","[41, 24, -57]","[85, -74, 80]","[35, 58, -77]",0,none,split
"[51, 77, 38]","[49, 73, 12]","[69, -18, -37]","[69, -18, -37]","[49, 73, 12]","[51, 77, 38]",2,none,split
"[52, 80, 21]","[48, 59, -20]","[77, -31, -26]","[77, -31, -26]","[48, 59, -20]","[52, 80, 21]",2,none,split
"[32, 52, -79]","[40, 26, -59]","[67, 15, 63]","[32, 52, -79]","[67, 15, 63]","[40, 26, -59]",0,none,split
"[62, 37, 64]","[52, 77, 65]","[43, 23, -62]","[43, 23, -62]","[62, 37, 64]","[52, 77, 65]",1,none,split
"[33, 72, -95]","[45, 83, -77]","[84, -76, 80]","[33, 72, -95]","[84, -76, 80]","[45, 83, -77]",0,none,split
"[37, 70, -81]","[45, 62, -52]","[58, 18, 43]","[37, 70, -81]","[45, 62, -52]","[58, 18, 43]",0,none,split
"[40, 59, -62]","[54, 89, -57]","[82, -56, 77]","[54, 89, -57]","[82, -56, 77]","[40, 59, -62]",2,none,split
"[74, -42, -3]","[88, -46, -13]","[85, -52, 81]","[88, -46, -13]","[74, -42, -3]","[85, -52, 81]",1,none,split
"[52, 90, -70]","[36, 70, -83]","[72, 20, 75]","[36, 70, -83]","[72, 20, 75]","[52, 90, -70]",2,none,split
"[72, -38, -6]","[85, -46, -11]","[39, 41, -80]","[72, -38, -6]","[39, 41, -80]","[85, -46, -11]",0,none,split
"[43, 36, -77]","[38, 75, -86]","[52, 80, -18]","[38, 75, -86]","[52, 80, -18]","[43, 36, -77]",2,none,split
"[33, 75, -100]","[41, 72, -71]","[59, 17, 45]","[33, 75, -100]","[59, 17, 45]","[41, 72, -71]",0,none,split
"[80, -34, -25]","[85, -51, -2]","[62, 22, 56]","[62, 22, 56]","[85, -51, -2]","[80, -34, -25]",2,none,split
"[57, 0, -50]","[46, 23, -68]","[53, 81, 22]","[46, 23, -68]","[57, 0, -50]","[53, 81, 22]",1,none,split
"[53, 69, 63]","[59, 52, 66]","[56, 92, -61]","[53, 69, 63]","[56, 92, -61]","[59, 52, 66]",0,none,split
"[40, 60, -65]","[42, 40, -82]","[52, -1, -38]","[52, -1, -38]","[40, 60, -65]","[42, 40, -82]",1,none,split
"[81, -75, 56]","[73, -68, 61]","[49, 41, 33]","[73, -68, 61]","[49, 41, 33]","[81, -75, 56]",2,none,split
"[49, 85, -68]","[56, 88, -23]","[84, -69, 35]","[49, 85, -68]","[56, 88, -23]","[84, -69, 35]",0,none,split
"[52, 73, 62]","[49, 49, 41]","[85, -82, 80]","[49, 49, 41]","[85, -82, 80]","[52, 73, 62]",2,none,split
"[87, -78, 54]","[81, -80, 76]","[36, 41, -74]","[36, 41, -74]","[81, -80, 76]","[87, -78, 54]",2,none,split
"[87, -64, 19]","[75, -55, 18]","[33, 60, -83]","[33, 60, -83]","[75, -55, 18]","[87, -64, 19]",2,none,split
"[83, -60, 16]","[71, -51, 19]","[37, 73, -86]","[37, 73, -86]","[71, -51, 19]","[83, -60, 16]",2,none,split
"[68, 9, 63]","[75, -14, 61]","[77, -70, 56]","[68, 9, 63]","[75, -14, 61]","[77, -70, 56]",0,none,split
"[50, 55, 47]","[53, 73, 63]","[40, 58, -63]","[53, 73, 63]","[40, 58, -63]","[50, 55, 47]",2,none,split
"[79, -60, 73]","[86, -75, 46]","[50, 86, -67]","[79, -60, 73]","[50, 86, -67]","[86, -75, 46]",0,none,split
"[47, 63, 43]","[51, 67, 57]","[86, -54, 1]","[47, 63, 43]","[51, 67, 57]","[86, -54, 1]",0,none,split
"[52, 81, -44]","[52, 80, 8]","[50, 59, 51]","[52, 80, 8]","[50, 59, 51]","[52, 81, -44]",2,none,split
"[64, 44, 71]","[53, 79, 67]","[55, 85, -7]","[53, 79, 67]","[64, 44, 71]","[55, 85, -7]",1,none,split
"[68, -59, 52]","[83, -59, 13]","[64, 39, 69]","[64, 39, 69]","[83, -59, 13]","[68, -59, 52]",2,none,split
"[77, -63, 70]","[76, -15, 64]","[52, 78, 43]","[77, -63, 70]","[76, -15, 64]","[52, 78, 43]",0,none,split
"[47, 86, -80]","[33, 59, -81]","[88, -71, 83]","[33, 59, -81]","[47, 86, -80]","[88, -71, 83]",1,none,split
"[75, -68, 52]","[83, -67, 29]","[57, 92, -52]","[75, -68, 52]","[83, -67, 29]","[57, 92, -52]",0,none,split
"[87, -26, 83]","[78, 1, 77]","[86, -71, 36]","[78, 1, 77]","[87, -26, 83]","[86, -71, 36]",1,none,split
"[90, -48, -12]","[70, -25, -27]","[36, 59, -94]","[36, 59, -94]","[90, -48, -12]","[70, -25, -27]",1,none,split
"[69, -58, 46]","[88, -68, 84]","[68, -16, -40]","[68, -16, -40]","[69, -58, 46]","[88, -68, 84]",1,none,split
"[44, 66, -57]","[49, 73, -18]","[80, -36, -21]","[80, -36, -21]","[49, 73, -18]","[44, 66, -57]",2,none,split
"[41, 65, -67]","[50, 74, -36]","[76, -63, 37]","[41, 65, -67]","[50, 74, -36]","[76, -63, 37]",0,none,split
"[82, -31, 76]","[68, -1, 54]","[40, 83, -93]","[40, 83, -93]","[68, -1, 54]","[82, -31, 76]",2,none,split
"[48, 80, -64]","[49, 66, -38]","[88, -7, 87]","[48, 80, -64]","[88, -7, 87]","[49, 66, -38]",0,none,split
"[81, -38, 75]","[85, -72, 40]","[75, 8, 75]","[85, -72, 40]","[75, 8, 75]","[81, -38, 75]",2,none,split
"[50, 76, -17]","[43, 75, -71]","[80, 10, 82]","[80, 10, 82]","[50, 76, -17]","[43, 75, -71]",1,none,split
"[87, -43, -17]","[72, -39, -3]","[57, 63, 66]","[87, -43, -17]","[72, -39, -3]","[57, 63, 66]",0,none,split
"[48, 80, -65]","[31, 65, -91]","[85, -69, 81]","[85, -69, 81]","[31, 65, -91]","[48, 80, -65]",2,none,split
"[35, 44, -76]","[41, 63, -65]","[75, -37, -14]","[35, 44, -76]","[75, -37, -14]","[41, 63, -65]",0,none,split
"[48, 62, -22]","[50, 83, -62]","[42, 25, -63]","[48, 62, -22]","[42, 25, -63]","[50, 83, -62]",0,none,split
"[53, 79, 67]","[54, 61, 61]","[77, -39, -13]","[77, -39, -13]","[53, 79, 67]","[54, 61, 61]",1,none,split
"[87, -84, 73]","[88, -56, 84]","[93, -25, 90]","[88, -56, 84]","[87, -84, 73]","[93, -25, 90]",1,none,split
"[82, -61, 19]","[75, -46, 1]","[53, 84, -28]","[53, 84, -28]","[75, -46, 1]","[82, -61, 19]",2,none,split
"[77, -41, -9]","[79, -30, -30]","[52, 64, 59]","[77, -41, -9]","[79, -30, -30]","[52, 64, 59]",0,none,split
"[40, 64, -67]","[48, 65, -24]","[90, -51, -8]","[40, 64, -67]","[48, 65, -24]","[90, -51, -8]",0,none,split
"[71, -53, 58]","[82, -35, 76]","[66, -15, -39]","[66, -15, -39]","[82, -35, 76]","[71, -53, 58]",2,none,split
"[52, 88, -63]","[39, 61, -66]","[78, -52, 7]","[78, -52, 7]","[39, 61, -66]","[52, 88, -63]",2,none,split
"[70, -58, 55]","[84, -54, 79]","[57, 56, 64]","[70, -58, 55]","[84, -54, 79]","[57, 56, 64]",0,none,split
"[46, 59, -47]","[34, 48, -78]","[84, -74, 80]","[46, 59, -47]","[34, 48, -78]","[84, -74, 80]",0,none,split
"[47, 65, 41]","[54, 66, 63]","[32, 57, -87]","[54, 66, 63]","[32, 57, -87]","[47, 65, 41]",2,none,split
"[49, 71, -19]","[49, 62, -30]","[75, 14, 77]","[49, 71, -19]","[49, 62, -30]","[75, 14, 77]",0,none,split
"[52, 61, 57]","[58, 43, 59]","[50, 72, -35]","[52, 61, 57]","[50, 72, -35]","[58, 43, 59]",0,none,split
"[74, -37, -11]","[64, -23, -19]","[62, -12, -37]","[62, -12, -37]","[74, -37, -11]","[64, -23, -19]",1,none,split
"[68, 19, 67]","[71, -4, 61]","[49, 71, -8]","[68, 19, 67]","[49, 71, -8]","[71, -4, 61]",0,none,split
"[86, -73, 40]","[75, -58, 25]","[39, 80, -91]","[75, -58, 25]","[86, -73, 40]","[39, 80, -91]",1,none,split
"[75, -14, 62]","[71, -50, 56]","[76, -72, 63]","[75, -14, 62]","[76, -72, 63]","[71, -50, 56]",0,none,split
"[86, -71, 36]","[83, -75, 55]","[47, 83, -73]","[47, 83, -73]","[83, -75, 55]","[86, -71, 36]",2,none,split
"[59, 48, 64]","[54, 61, 60]","[69, -51, 26]","[69, -51, 26]","[54, 61, 60]","[59, 48, 64]",2,none,split
"[42, 56, -56]","[55, 90, -58]","[71, -42, 57]","[71, -42, 57]","[55, 90, -58]","[42, 56, -56]",2,none,split
"[76, -29, 65]","[87, -56, 83]","[74, -57, 26]","[87, -56, 83]","[74, -57, 26]","[76, -29, 65]",2,none,split
"[72, -60, 38]","[74, -48, 7]","[88, -41, 84]","[74, -48, 7]","[72, -60, 38]","[88, -41, 84]",1,none,split
"[64, 8, 51]","[68, 22, 69]","[90, -15, 88]","[90, -15, 88]","[64, 8, 51]","[68, 22, 69]",1,none,split
"[73, -68, 61]","[83, -57, 78]","[74, -36, -12]","[73, -68, 61]","[83, -57, 78]","[74, -36, -12]",0,none,split
"[87, -32, 83]","[78, -75, 70]","[52, 62, 58]","[52, 62, 58]","[87, -32, 83]","[78, -75, 70]",1,none,split
"[72, -44, 59]","[84, -80, 67]","[52, 79, 12]","[84, -80, 67]","[52, 79, 12]","[72, -44, 59]",2,none,split
"[90, -51, 87]","[78, -72, 57]","[64, 25, 64]","[90, -51, 87]","[64, 25, 64]","[78, -72, 57]",0,none,split
"[47, 46, 31]","[57, 59, 64]","[70, -53, 56]","[57, 59, 64]","[47, 46, 31]","[70, -53, 56]",1,none,split
"[54, 69, 65]","[46, 62, 22]","[92, -36, 89]","[54, 69, 65]","[46, 62, 22]","[92, -36, 89]",0,none,split
"[74, -60, 34]","[78, -71, 54]","[35, 43, -74]","[78, -71, 54]","[74, -60, 34]","[35, 43, -74]",1,none,split
"[36, 73, -88]","[39, 44, -82]","[80, -41, -12]","[39, 44, -82]","[80, -41, -12]","[36, 73, -88]",2,none,split
"[49, 67, -43]","[49, 70, -26]","[78, 3, 78]","[78, 3, 78]","[49, 70, -26]","[49, 67, -43]",2,none,split
"[49, 67, -23]","[45, 69, -60]","[73, -28, 60]","[45, 69, -60]","[73, -28, 60]","[49, 67, -23]",2,none,split
"[40, 63, -65]","[49, 63, -32]","[48, 59, 44]","[49, 63, -32]","[48, 59, 44]","[40, 63, -65]",2,none,split
"[45, 62, -51]","[56, 90, -50]","[81, -75, 57]","[45, 62, -51]","[56, 90, -50]","[81, -75, 57]",0,none,split
"[49, 73, 27]","[46, 59, 35]","[40, 55, -94]","[46, 59, 35]","[40, 55, -94]","[49, 73, 27]",2,none,split
"[41, 25, -59]","[39, 52, -90]","[53, 81, 9]","[41, 25, -59]","[53, 81, 9]","[39, 52, -90]",0,none,split
"[84, -41, -18]","[87, -56, 3]","[54, 42, 50]","[54, 42, 50]","[84, -41, -18]","[87, -56, 3]",1,none,split
"[69, 18, 68]","[75, 4, 74]","[76, -73, 68]","[75, 4, 74]","[76, -73, 68]","[69, 18, 68]",2,none,split
"[81, -34, -26]","[77, -44, -4]","[73, -64, 45]","[81, -34, -26]","[73, -64, 45]","[77, -44, -4]",0,none,split
"[48, 72, -52]","[49, 70, -33]","[50, 75, 51]","[48, 72, -52]","[49, 70, -33]","[50, 75, 51]",0,none,split
"[48, 69, 32]","[46, 61, 17]","[82, -63, 23]","[46, 61, 17]","[82, -63, 23]","[48, 69, 32]",2,none,split
"[64, -21, -23]","[59, -5, -45]","[48, 68, -47]","[48, 68, -47]","[59, -5, -45]","[64, -21, -23]",2,none,split
"[31, 68, -94]","[48, 85, -72]","[59, 32, 57]","[31, 68, -94]","[59, 32, 57]","[48, 85, -72]",0,none,split
"[53, 83, -36]","[47, 87, -81]","[75, -64, 40]","[47, 87, -81]","[53, 83, -36]","[75, -64, 40]",1,none,split
"[32, 73, -103]","[41, 80, -83]","[73, -47, 62]","[32, 73, -103]","[41, 80, -83]","[73, -47, 62]",0,none,split
"[75, 0, 72]","[73, -12, 59]","[58, 56, 66]","[58, 56, 66]","[73, -12, 59]","[75, 0, 72]",2,none,split
"[55, 45, 55]","[49, 44, 36]","[74, -52, 64]","[74, -52, 64]","[55, 45, 55]","[49, 44, 36]",1,none,split
"[59, 95, -52]","[47, 73, -57]","[66, 26, 68]","[66, 26, 68]","[47, 73, -57]","[59, 95, -52]",2,none,split
"[71, -5, 60]","[87, -34, 83]","[87, -78, 83]","[71, -5, 60]","[87, -34, 83]","[87, -78, 83]",0,none,split
"[47, 51, 35]","[46, 52, 20]","[78, -20, 68]","[47, 51, 35]","[46, 52, 20]","[78, -20, 68]",0,none,split
"[80, -55, 75]","[80, -76, 63]","[51, 61, 54]","[51, 61, 54]","[80, -55, 75]","[80, -76, 63]",1,none,split
"[47, 64, 10]","[50, 40, 36]","[86, -48, -7]","[50, 40, 36]","[86, -48, -7]","[47, 64, 10]",2,none,split
"[85, -74, 81]","[75, -40, 65]","[42, 81, -85]","[85, -74, 81]","[42, 81, -85]","[75, -40, 65]",0,none,split
"[37, 65, -76]","[34, 79, -103]","[83, -78, 66]","[34, 79, -103]","[83, -78, 66]","[37, 65, -76]",2,none,split
"[56, 90, -56]","[46, 83, -74]","[83, -81, 79]","[46, 83, -74]","[83, -81, 79]","[56, 90, -56]",2,none,split
"[34, 50, -82]","[32, 78, -106]","[89, -51, 86]","[34, 50, -82]","[89, -51, 86]","[32, 78, -106]",0,none,split
"[58, -13, -28]","[46, 17, -58]","[80, -61, 21]","[58, -13, -28]","[46, 17, -58]","[80, -61, 21]",0,none,split
"[83, -63, 22]","[76, -54, 67]","[46, 62, 21]","[46, 62, 21]","[76, -54, 67]","[83, -63, 22]",2,none,split
"[36, 72, -86]","[49, 83, -64]","[56, 69, 67]","[56, 69, 67]","[36, 72, -86]","[49, 83, -64]",1,none,split
"[80, -54, 74]","[69, -58, 42]","[68, 9, 62]","[69, -58, 42]","[80, -54, 74]","[68, 9, 62]",1,none,split
"[52, 87, -60]","[40, 75, -78]","[72, -66, 61]","[52, 87, -60]","[72, -66, 61]","[40, 75, -78]",0,none,split
"[35, 50, -71]","[39, 51, -89]","[84, -17, 78]","[84, -17, 78]","[35, 50, -71]","[39, 51, -89]",1,none,split
"[75, -66, 48]","[87, -75, 45]","[45, 17, -56]","[87, -75, 45]","[45, 17, -56]","[75, -66, 48]",2,none,split
"[85, -82, 73]","[77, -26, 67]","[70, 9, 66]","[77, -26, 67]","[85, -82, 73]","[70, 9, 66]",1,none,split
"[77, -58, 70]","[87, -67, 25]","[89, -15, 87]","[87, -67, 25]","[89, -15, 87]","[77, -58, 70]",2,none,split
"[96, -21, 93]","[76, 0, 74]","[60, 48, 66]","[60, 48, 66]","[76, 0, 74]","[96, -21, 93]",2,none,split
"[56, 1, -52]","[57, -9, -32]","[66, -26, -18]","[57, -9, -32]","[66, -26, -18]","[56, 1, -52]",2,none,split
"[77, -38, 69]","[76, -63, 35]","[48, 68, -6]","[76, -63, 35]","[48, 68, -6]","[77, -38, 69]",2,none,split
"[74, -57, 27]","[76, -66, 45]","[59, -12, -32]","[74, -57, 27]","[76, -66, 45]","[59, -12, -32]",0,none,split
"[82, -66, 30]","[84, -60, 15]","[71, -4, 60]","[82, -66, 30]","[84, -60, 15]","[71, -4, 60]",0,none,split
"[59, 95, -54]","[50, 74, -27]","[85, -57, 80]","[85, -57, 80]","[50, 74, -27]","[59, 95, -54]",2,none,split
"[52, 62, 57]","[46, 60, 30]","[71, -2, 61]","[46, 60, 30]","[52, 62, 57]","[71, -2, 61]",1,none,split
"[78, -32, -27]","[72, -36, -8]","[35, 49, -70]","[35, 49, -70]","[78, -32, -27]","[72, -36, -8]",1,none,split
"[42, 62, -60]","[34, 55, -75]","[86, -44, 81]","[86, -44, 81]","[42, 62, -60]","[34, 55, -75]",1,none,split
"[49, 66, -42]","[47, 65, 8]","[78, -72, 58]","[49, 66, -42]","[47, 65, 8]","[78, -72, 58]",0,none,split
"[80, -12, 75]","[73, 12, 73]","[55, 29, 43]","[55, 29, 43]","[73, 12, 73]","[80, -12, 75]",2,none,split
"[47, 67, 41]","[51, 77, 23]","[35, 53, -71]","[35, 53, -71]","[47, 67, 41]","[51, 77, 23]",1,none,split
"[47, 60, -12]","[46, 58, 13]","[43, 36, -77]","[46, 58, 13]","[43, 36, -77]","[47, 60, -12]",2,none,split
"[46, 52, 21]","[52, 41, 41]","[78, -47, -1]","[52, 41, 41]","[46, 52, 21]","[78, -47, -1]",1,none,split
"[49, 71, -21]","[44, 78, -73]","[50, 54, 47]","[49, 71, -21]","[50, 54, 47]","[44, 78, -73]",0,none,split
"[74, 18, 76]","[78, 8, 79]","[83, -60, 15]","[74, 18, 76]","[78, 8, 79]","[83, -60, 15]",0,none,split
"[80, -72, 74]","[80, -24, 72]","[39, 69, -76]","[80, -72, 74]","[39, 69, -76]","[80, -24, 72]",0,none,split
"[50, 74, -30]","[48, 71, 20]","[71, -1, 61]","[71, -1, 61]","[50, 74, -30]","[48, 71, 20]",1,none,split
"[44, 72, -63]","[32, 52, -79]","[84, -48, -6]","[84, -48, -6]","[44, 72, -63]","[32, 52, -79]",1,none,split
"[60, 98, -60]","[47, 83, -73]","[75, -70, 61]","[47, 83, -73]","[75, -70, 61]","[60, 98, -60]",2,none,split
